lemma,frequency_rank,frequency_set,part_of_speech,is_function_word,first_letter_unit,last_letter_unit,is_dead_end
ring,8049,81,NOUN,0,r,g,0
ringa,8050,81,NOUN,0,r,a,0
proračun,8051,81,NOUN,0,p,n,0
izračun,8052,81,NOUN,0,i,n,0
sati,8053,81,ADV,0,s,i,0
poljski,8054,81,ADJ,0,p,i,0
Poljak,8055,81,ADJ,0,P,k,0
poljakinja,8056,81,ADJ,0,p,a,0
nezakonit,8057,81,ADJ,0,n,t,0
nezakoniti,8058,81,ADJ,0,n,i,0
republika,8059,81,NOUN,0,r,a,0
republike,8060,81,NOUN,0,r,e,0
problematičan,8061,81,ADJ,0,p,n,0
problematično,8062,81,ADJ,0,p,o,0
kemijski,8063,81,ADJ,0,k,i,0
kemijskih,8064,81,ADJ,0,k,h,0
mikrofona,8065,81,NOUN,0,m,a,0
barbarska,8066,81,ADJ,0,b,a,0
slan,8067,81,ADJ,0,s,n,0
preslano,8068,81,ADJ,0,p,o,0
poraza,8069,81,NOUN,0,p,a,0
pepela,8070,81,NOUN,0,p,a,0
uvredljiv,8071,81,ADJ,0,u,v,0
uvredljivo,8072,81,ADJ,0,u,o,0
izdaleka,8073,81,ADV,0,i,a,0
daljine,8074,81,ADV,0,d,e,0
ubeđen,8075,81,ADV,0,u,n,0
pobjednički,8076,81,ADJ,0,p,i,0
dodavanje,8077,81,NOUN,0,d,e,0
sapuna,8078,81,NOUN,0,s,a,0
autopsije,8079,81,ADJ,0,a,e,0
zapisnik,8080,81,NOUN,0,z,k,0
preporučljiv,8081,81,ADJ,0,p,v,0
vijećnik,8082,81,ADJ,0,v,k,0
vijećniče,8083,81,ADJ,0,v,e,0
povrijedio,8084,81,ADJ,0,p,o,0
povredio,8085,81,ADJ,0,p,o,0
preteći,8086,81,NOUN,0,p,i,0
zabrljao,8087,81,ADJ,0,z,o,0
sjebana,8088,81,ADJ,0,s,a,0
masaža,8089,81,NOUN,0,m,a,0
masaže,8090,81,NOUN,0,m,e,0
ulagati,8091,81,X,0,u,i,0
odgojio,8092,81,ADJ,0,o,o,0
odgojila,8093,81,ADJ,0,o,a,0
egipatski,8094,81,ADJ,0,e,i,0
egipatska,8095,81,ADJ,0,e,a,0
akciji,8096,81,NOUN,0,a,i,0
veljača,8097,81,NOUN,0,v,a,0
februar,8098,81,NOUN,0,f,r,0
baj,8099,81,NOUN,0,b,j,0
zaljubi,8100,81,X,0,z,i,0
prekinulo,8101,82,ADJ,0,p,o,0
ovogodišnji,8102,82,ADJ,0,o,i,0
ovogodišnjeg,8103,82,ADJ,0,o,g,0
ljudi,8104,82,ADJ,0,lj,i,0
tamošnji,8105,82,ADJ,0,t,i,0
šeta,8106,82,X,0,š,a,0
kombinacije,8107,82,NOUN,0,k,e,0
koliba,8108,82,NOUN,0,k,a,0
kolibe,8109,82,NOUN,0,k,e,0
primijetio,8110,82,ADJ,0,p,o,0
ugledao,8111,82,ADJ,0,u,o,0
nuspojava,8112,82,NOUN,0,n,a,0
nuspojave,8113,82,NOUN,0,n,e,0
ruku,8114,82,NOUN,0,r,u,0
net,8115,82,NOUN,0,n,t,0
guska,8116,82,NOUN,0,g,a,0
glupa,8117,82,NOUN,0,g,a,0
strand,8118,82,NOUN,0,s,d,0
propadne,8119,82,ADJ,0,p,e,0
isteklo,8120,82,NOUN,0,i,o,0
brižan,8121,82,ADJ,0,b,n,0
narudžba,8122,82,NOUN,0,n,a,0
ordinacija,8123,82,NOUN,0,o,a,0
narudžbe,8124,82,NOUN,0,n,e,0
pruga,8125,82,NOUN,0,p,a,0
svađe,8126,82,NOUN,0,s,e,0
jamstvo,8127,82,NOUN,0,j,o,0
osigurač,8128,82,NOUN,0,o,č,0
upadljiv,8129,82,ADJ,0,u,v,0
otmjen,8130,82,ADJ,0,o,n,0
otmjeno,8131,82,ADJ,0,o,o,0
mat,8132,82,NOUN,0,m,t,0
podudarnost,8133,82,NOUN,0,p,t,0
koincidencija,8134,82,NOUN,0,k,a,0
pripravnik,8135,82,NOUN,0,p,k,0
odlučuješ,8136,82,NOUN,0,o,š,0
maksimalan,8137,82,ADJ,0,m,n,0
maksimalni,8138,82,ADJ,0,m,i,0
moćno,8139,82,ADJ,0,m,o,0
opravdanja,8140,82,NOUN,0,o,a,0
industrijski,8141,82,ADJ,0,i,i,0
industrijsku,8142,82,ADJ,0,i,u,0
salona,8143,82,NOUN,0,s,a,0
tumora,8144,82,NOUN,0,t,a,0
neozlijeđen,8145,82,ADJ,0,n,n,0
parfema,8146,82,NOUN,0,p,a,0
veteran,8147,82,NOUN,0,v,n,0
veterana,8148,82,NOUN,0,v,a,0
rupija,8149,82,NOUN,0,r,a,0
dubini,8150,82,ADV,0,d,i,0
švorc,8151,82,ADJ,0,š,c,0
prasac,8152,82,NOUN,0,p,c,0
porco,8153,82,NOUN,0,p,o,0
tekući,8154,82,ADJ,0,t,i,0
tečan,8155,82,ADJ,0,t,n,0
tečni,8156,82,ADJ,0,t,i,0
slabosti,8157,82,NOUN,0,s,i,0
detinjstva,8158,82,ADJ,0,d,a,0
kalifornijski,8159,82,ADJ,0,k,i,0
kalifornijskih,8160,82,ADJ,0,k,h,0
nezgodnom,8161,82,ADV,0,n,m,0
barun,8162,82,NOUN,0,b,n,0
barune,8163,82,NOUN,0,b,e,0
kofer,8164,82,NOUN,0,k,r,0
kofera,8165,82,NOUN,0,k,a,0
radnom,8166,82,ADJ,0,r,m,0
neprocjenjivo,8167,82,ADJ,0,n,o,0
prisilio,8168,82,ADJ,0,p,o,0
prisilila,8169,82,ADJ,0,p,a,0
ručnika,8170,82,NOUN,0,r,a,0
shvaćeno,8171,82,ADV,0,s,o,0
osnivač,8172,82,ADJ,0,o,č,0
osnivačke,8173,82,ADJ,0,o,e,0
nepredvidiv,8174,82,ADJ,0,n,v,0
nepredvidljiv,8175,82,ADJ,0,n,v,0
izložen,8176,82,ADV,0,i,n,0
stavljeno,8177,82,ADV,0,s,o,0
ubio,8178,82,ADJ,0,u,o,0
ubijenog,8179,82,ADJ,0,u,g,0
mužjak,8180,82,NOUN,0,m,k,0
mužjaka,8181,82,NOUN,0,m,a,0
alternator,8182,82,NOUN,0,a,r,0
mini,8183,82,ADJ,0,m,i,0
plaši,8184,82,X,0,p,i,0
kantu,8185,82,NOUN,0,k,u,0
redovnica,8186,82,NOUN,0,r,a,0
bude,8187,82,X,0,b,e,0
izgrađena,8188,82,X,0,i,a,0
stanovništvo,8189,82,NOUN,0,s,o,0
populacije,8190,82,NOUN,0,p,e,0
pravilnik,8191,82,NOUN,0,p,k,0
propisi,8192,82,NOUN,0,p,i,0
iscjeljujući,8193,82,ADJ,0,i,i,0
iscjeliteljica,8194,82,ADJ,0,i,a,0
roka,8195,82,NOUN,0,r,a,0
vidjevši,8196,82,ADV,0,v,i,0
gledajući,8197,82,ADV,0,g,i,0
razveseliti,8198,82,X,0,r,i,0
odvezao,8199,82,ADJ,0,o,o,0
vozio,8200,82,ADJ,0,v,o,0
bifteka,8201,83,ADJ,0,b,a,0
crkni,8202,83,ADJ,0,c,i,0
umri,8203,83,ADJ,0,u,i,0
sredini,8204,83,NOUN,0,s,i,0
oprezu,8205,83,ADJ,0,o,u,0
podzemni,8206,83,ADJ,0,p,i,0
podzemnim,8207,83,ADJ,0,p,m,0
pravila,8208,83,ADJ,0,p,a,0
saditi,8209,83,X,0,s,i,0
Hun,8210,83,ADJ,0,H,n,0
taehune,8211,83,ADJ,0,t,e,0
WC,8212,83,NOUN,0,W,C,0
kongresom,8213,83,NOUN,0,k,m,0
dilera,8214,83,NOUN,0,d,a,0
mišić,8215,83,NOUN,0,m,ć,0
mišića,8216,83,NOUN,0,m,a,0
arogantan,8217,83,ADJ,0,a,n,0
arogantna,8218,83,ADJ,0,a,a,0
nenadmašan,8219,83,ADJ,0,n,n,0
neparan,8220,83,ADJ,0,n,n,0
nepar,8221,83,ADJ,0,n,r,0
gorak,8222,83,ADJ,0,g,k,0
gorka,8223,83,ADJ,0,g,a,0
vijeke,8224,83,ADV,0,v,e,0
atmosfere,8225,83,NOUN,0,a,e,0
kaciga,8226,83,NOUN,0,k,a,0
kacige,8227,83,NOUN,0,k,e,0
udario,8228,83,ADJ,0,u,o,0
udarila,8229,83,ADJ,0,u,a,0
ženi,8230,83,X,0,ž,i,0
obećao,8231,83,ADJ,0,o,o,0
obecao,8232,83,ADJ,0,o,o,0
odlučna,8233,83,ADJ,0,o,a,0
strip,8234,83,NOUN,0,s,p,0
stripova,8235,83,NOUN,0,s,a,0
jelen,8236,83,NOUN,0,j,n,0
srna,8237,83,NOUN,0,s,a,0
nadređeni,8238,83,NOUN,0,n,i,0
hemijske,8239,83,ADJ,0,h,e,0
prestravljeno,8240,83,ADV,0,p,o,0
preplašena,8241,83,ADV,0,p,a,0
stiže,8242,83,ADJ,0,s,e,0
opipljiv,8243,83,ADJ,0,o,v,0
milijuna,8244,83,NUM,0,m,a,0
porotnik,8245,83,NOUN,0,p,k,0
porotnika,8246,83,NOUN,0,p,a,0
susjedni,8247,83,ADJ,0,s,i,0
niotkuda,8248,83,ADJ,0,n,a,0
poderan,8249,83,ADJ,0,p,n,0
pijenje,8250,83,NOUN,0,p,e,0
opijanje,8251,83,NOUN,0,o,e,0
hipotetički,8252,83,ADJ,0,h,i,0
očevih,8253,83,NOUN,0,o,h,0
cigara,8254,83,NOUN,0,c,a,0
cigare,8255,83,NOUN,0,c,e,0
ambulanta,8256,83,NOUN,0,a,a,0
kelnerica,8257,83,NOUN,0,k,a,0
smrtnik,8258,83,ADJ,0,s,k,0
smrtniče,8259,83,ADJ,0,s,e,0
zavodljiv,8260,83,ADJ,0,z,v,0
primamljiva,8261,83,ADJ,0,p,a,0
nepotrebno,8262,83,ADJ,0,n,o,0
punog,8263,83,NOUN,0,p,g,0
otkupnina,8264,83,NOUN,0,o,a,0
otkupnine,8265,83,NOUN,0,o,e,0
kondom,8266,83,NOUN,0,k,m,0
kondomi,8267,83,NOUN,0,k,i,0
tajnik,8268,83,NOUN,0,t,k,0
sekretar,8269,83,NOUN,0,s,r,0
kapsula,8270,83,NOUN,0,k,a,0
pretražni,8271,83,ADJ,0,p,i,0
pretres,8272,83,ADJ,0,p,s,0
vs,8273,83,ADV,0,v,s,0
as,8274,83,NOUN,0,a,s,0
ace,8275,83,NOUN,0,a,e,0
počašćena,8276,83,ADJ,0,p,a,0
poguban,8277,83,ADJ,0,p,n,0
injekcija,8278,83,NOUN,0,i,a,0
inekcija,8279,83,NOUN,0,i,a,0
okrenuo,8280,83,ADJ,0,o,o,0
trećina,8281,83,ADV,0,t,a,0
zapisati,8282,83,X,0,z,i,0
propisati,8283,83,X,0,p,i,0
opat,8284,83,NOUN,0,o,t,0
tatu,8285,83,NOUN,0,t,u,0
skandalozan,8286,83,ADJ,0,s,n,0
nečuveno,8287,83,ADJ,0,n,o,0
opere,8288,83,NOUN,0,o,e,0
prevario,8289,83,ADJ,0,p,o,0
izigrao,8290,83,ADJ,0,i,o,0
zubar,8291,83,NOUN,0,z,r,0
stomatolog,8292,83,NOUN,0,s,g,0
tanjura,8293,83,NOUN,0,t,a,0
vukodlak,8294,83,ADJ,0,v,k,0
vukodlaka,8295,83,ADJ,0,v,a,0
zvonce,8296,83,NOUN,0,z,e,0
mršava,8297,83,ADJ,0,m,a,0
mršav,8298,83,ADJ,0,m,v,0
fazni,8299,83,NOUN,0,f,i,0
šminka,8300,83,NOUN,0,š,a,0
šminke,8301,84,NOUN,0,š,e,0
ugljen,8302,84,NOUN,0,u,n,0
monoksid,8303,84,NOUN,0,m,d,0
prošlogodišnji,8304,84,ADJ,0,p,i,0
prošlogodišnjeg,8305,84,ADJ,0,p,g,0
završetak,8306,84,NOUN,0,z,k,0
svršetak,8307,84,NOUN,0,s,k,0
živahan,8308,84,ADJ,0,ž,n,0
bujnu,8309,84,ADJ,0,b,u,0
prihod,8310,84,NOUN,0,p,d,0
prihoda,8311,84,NOUN,0,p,a,0
svagda,8312,84,ADV,0,s,a,0
luksuz,8313,84,NOUN,0,l,z,0
luksuza,8314,84,NOUN,0,l,a,0
skakati,8315,84,X,0,s,i,0
prokletu,8316,84,ADJ,0,p,u,0
deserta,8317,84,NOUN,0,d,a,0
zarobljenik,8318,84,NOUN,0,z,k,0
prikolica,8319,84,NOUN,0,p,a,0
snajperist,8320,84,NOUN,0,s,t,0
snajper,8321,84,NOUN,0,s,r,0
reagirao,8322,84,ADJ,0,r,o,0
reagirala,8323,84,ADJ,0,r,a,0
ženka,8324,84,NOUN,0,ž,a,0
ženku,8325,84,NOUN,0,ž,u,0
garancija,8326,84,NOUN,0,g,a,0
garancije,8327,84,NOUN,0,g,e,0
novo,8328,84,NOUN,0,n,o,0
kliziti,8329,84,X,0,k,i,0
sklisko,8330,84,X,0,s,o,0
funkcionalan,8331,84,ADJ,0,f,n,0
izgradio,8332,84,ADJ,0,i,o,0
gradio,8333,84,ADJ,0,g,o,0
različita,8334,84,ADJ,0,r,a,0
razaranje,8335,84,NOUN,0,r,e,0
razaranja,8336,84,NOUN,0,r,a,0
puta,8337,84,PRON,0,p,a,0
raznovrstan,8338,84,ADJ,0,r,n,0
razne,8339,84,ADJ,0,r,e,0
osiguran,8340,84,ADJ,0,o,n,0
osigurana,8341,84,ADV,0,o,a,0
štala,8342,84,NOUN,0,š,a,0
staja,8343,84,NOUN,0,s,a,0
ukinuti,8344,84,X,0,u,i,0
uznemiravanje,8345,84,NOUN,0,u,e,0
maltretiranje,8346,84,NOUN,0,m,e,0
skitnica,8347,84,NOUN,0,s,a,0
skitnice,8348,84,NOUN,0,s,e,0
zaljev,8349,84,NOUN,0,z,v,0
zaljevskom,8350,84,NOUN,0,z,m,0
nepotrebna,8351,84,ADJ,0,n,a,0
piše,8352,84,ADV,0,p,e,0
slučaja,8353,84,ADP,0,s,a,0
snimaka,8354,84,ADJ,0,s,a,0
harpun,8355,84,NOUN,0,h,n,0
trozubac,8356,84,NOUN,0,t,c,0
kockanje,8357,84,NOUN,0,k,e,0
kockanjem,8358,84,NOUN,0,k,m,0
nezaposlen,8359,84,NOUN,0,n,n,0
nezaposlena,8360,84,NOUN,0,n,a,0
postaraj,8361,84,ADJ,0,p,j,0
tvrdio,8362,84,ADJ,0,t,o,0
zaustavilo,8363,84,ADJ,0,z,o,0
zbor,8364,84,NOUN,0,z,r,0
glee,8365,84,NOUN,0,g,e,0
idi,8366,84,ADJ,0,i,i,0
odeš,8367,84,ADJ,0,o,š,0
iznenađeno,8368,84,ADV,0,i,o,0
zove,8369,84,X,0,z,e,0
ogrebotinu,8370,84,NOUN,0,o,u,0
svečani,8371,84,ADJ,0,s,i,0
blagdanski,8372,84,ADJ,0,b,i,0
mucenje,8373,84,NOUN,0,m,e,0
transporta,8374,84,NOUN,0,t,a,0
postanka,8375,84,NOUN,0,p,a,0
zabaci,8376,84,ADJ,0,z,i,0
usporava,8377,84,X,0,u,a,0
rođendanskoj,8378,84,ADJ,0,r,j,0
alata,8379,84,NOUN,0,a,a,0
meni,8380,84,ADV,0,m,i,0
jelovniku,8381,84,NOUN,0,j,u,0
dnu,8382,84,ADV,0,d,u,0
zadaviti,8383,84,X,0,z,i,0
tosta,8384,84,NOUN,0,t,a,0
magnetski,8385,84,ADJ,0,m,i,0
magnetno,8386,84,ADJ,0,m,o,0
gradilište,8387,84,NOUN,0,g,e,0
gradnja,8388,84,NOUN,0,g,a,0
ustao,8389,84,X,0,u,o,0
probudio,8390,84,X,0,p,o,0
ustala,8391,84,X,0,u,a,0
Tokio,8392,84,NOUN,0,T,o,0
sjenki,8393,84,NOUN,0,s,i,0
istraživački,8394,84,ADJ,0,i,i,0
istraživačkog,8395,84,ADJ,0,i,g,0
uspavanka,8396,84,NOUN,0,u,a,0
diskretan,8397,84,ADJ,0,d,n,0
diskretna,8398,84,ADJ,0,d,a,0
prsluk,8399,84,NOUN,0,p,k,0
pancirka,8400,84,NOUN,0,p,a,0
mamu,8401,85,NOUN,0,m,u,0
dijelova,8402,85,NOUN,0,d,a,0
osrednji,8403,85,ADJ,0,o,i,0
informator,8404,85,NOUN,0,i,r,0
rebarca,8405,85,NOUN,0,r,a,0
pamćenja,8406,85,NOUN,0,p,a,0
kazala,8407,85,NOUN,0,k,a,0
horsdik,8408,85,NOUN,0,h,k,0
pseudonim,8409,85,NOUN,0,p,m,0
bridž,8410,85,NOUN,0,b,dž,0
ustrajan,8411,85,ADJ,0,u,n,0
uporan,8412,85,ADJ,0,u,n,0
vlas,8413,85,NOUN,0,v,s,0
vlasi,8414,85,NOUN,0,v,i,0
vedar,8415,85,ADJ,0,v,r,0
vedra,8416,85,ADJ,0,v,a,0
bolničar,8417,85,NOUN,0,b,r,0
bolničara,8418,85,NOUN,0,b,a,0
štale,8419,85,NOUN,0,š,e,0
nastupa,8420,85,X,0,n,a,0
švedski,8421,85,NOUN,0,š,i,0
šveđanine,8422,85,ADJ,0,š,e,0
mine,8423,85,NOUN,0,m,e,0
spasilo,8424,85,ADJ,0,s,o,0
nepristojan,8425,85,ADJ,0,n,n,0
nepoštovanje,8426,85,ADJ,0,n,e,0
privatnosti,8427,85,NOUN,0,p,i,0
zvjezdan,8428,85,ADJ,0,z,n,0
zvjezdica,8429,85,ADJ,0,z,a,0
krajolik,8430,85,NOUN,0,k,k,0
zadnjeg,8431,85,ADJ,0,z,g,0
budućih,8432,85,ADJ,0,b,h,0
pogrebnik,8433,85,ADJ,0,p,k,0
poduzetnik,8434,85,NOUN,0,p,k,0
donor,8435,85,ADJ,0,d,r,0
donator,8436,85,ADJ,0,d,r,0
dirljiv,8437,85,ADJ,0,d,v,0
dirljivo,8438,85,ADJ,0,d,o,0
krut,8439,85,ADJ,0,k,t,0
ukočena,8440,85,ADJ,0,u,a,0
partija,8441,85,NOUN,0,p,a,0
okupirati,8442,85,X,0,o,i,0
opsjednuti,8443,85,X,0,o,i,0
sitni,8444,85,ADJ,0,s,i,0
uredski,8445,85,ADJ,0,u,i,0
uredsku,8446,85,ADJ,0,u,u,0
profit,8447,85,NOUN,0,p,t,0
profesionalca,8448,85,NOUN,0,p,a,0
mladence,8449,85,NOUN,0,m,e,0
bubrega,8450,85,NOUN,0,b,a,0
uputnica,8451,85,ADJ,0,u,a,0
obrambenih,8452,85,ADJ,0,o,h,0
maloljetnik,8453,85,ADJ,0,m,k,0
maloljetan,8454,85,NOUN,0,m,n,0
svlačionica,8455,85,NOUN,0,s,a,0
zaručnički,8456,85,ADJ,0,z,i,0
zaručničku,8457,85,ADJ,0,z,u,0
humora,8458,85,NOUN,0,h,a,0
zdjela,8459,85,NOUN,0,z,a,0
zdjelu,8460,85,NOUN,0,z,u,0
zadirkivati,8461,85,X,0,z,i,0
šalite,8462,85,X,0,š,e,0
neke,8463,85,ADJ,0,n,e,0
rabin,8464,85,NOUN,0,r,n,0
rabbi,8465,85,NOUN,0,r,i,0
otprije,8466,85,ADJ,0,o,e,0
prekrivati,8467,85,X,0,p,i,0
demokracija,8468,85,NOUN,0,d,a,0
demokratije,8469,85,NOUN,0,d,e,0
ovome,8470,85,ADJ,0,o,e,0
korporativni,8471,85,ADJ,0,k,i,0
korporativnog,8472,85,ADJ,0,k,g,0
džin,8473,85,NOUN,0,dž,n,0
prisluškivati,8474,85,X,0,p,i,0
koješta,8475,85,NOUN,0,k,a,0
moronu,8476,85,NOUN,0,m,u,0
identifikator,8477,85,ADJ,0,i,r,0
identifikacijski,8478,85,ADJ,0,i,i,0
chips,8479,85,NOUN,0,c,s,0
ljutog,8480,85,ADJ,0,lj,g,0
obojicu,8481,85,PRON,0,o,u,0
čekate,8482,85,X,0,č,e,0
čizama,8483,85,NOUN,0,č,a,0
muževan,8484,85,ADJ,0,m,n,0
muževno,8485,85,ADJ,0,m,o,0
nepromišljen,8486,85,ADJ,0,n,n,0
nepromišljeno,8487,85,ADJ,0,n,o,0
demokrat,8488,85,ADJ,0,d,t,0
demokrata,8489,85,ADJ,0,d,a,0
zaštitnik,8490,85,ADJ,0,z,k,0
superjunak,8491,85,NOUN,0,s,k,0
superheroj,8492,85,NOUN,0,s,j,0
donacija,8493,85,NOUN,0,d,a,0
donacije,8494,85,NOUN,0,d,e,0
detaljima,8495,85,X,0,d,a,0
napunjen,8496,85,ADV,0,n,n,0
napunjeno,8497,85,ADV,0,n,o,0
moždani,8498,85,ADJ,0,m,i,0
cerebralnu,8499,85,ADJ,0,c,u,0
širiti,8500,85,X,0,š,i,0
zastavnik,8501,86,ADJ,0,z,k,0
zastavnice,8502,86,ADJ,0,z,e,0
lebdjeti,8503,86,X,0,l,i,0
lebdi,8504,86,X,0,l,i,0
oltar,8505,86,NOUN,0,o,r,0
oltarom,8506,86,NOUN,0,o,m,0
reži,8507,86,ADJ,0,r,i,0
facu,8508,86,ADJ,0,f,u,0
uvelike,8509,86,ADV,0,u,e,0
iluzija,8510,86,NOUN,0,i,a,0
iluzije,8511,86,NOUN,0,i,e,0
sastav,8512,86,NOUN,0,s,v,0
benda,8513,86,NOUN,0,b,a,0
pladanj,8514,86,NOUN,0,p,nj,0
poslužavnik,8515,86,NOUN,0,p,k,0
štedjeti,8516,86,X,0,š,i,0
štedi,8517,86,X,0,š,i,0
zarazan,8518,86,ADJ,0,z,n,0
zarazne,8519,86,ADJ,0,z,e,0
centimetra,8520,86,NOUN,0,c,a,0
olupina,8521,86,NOUN,0,o,a,0
olupine,8522,86,NOUN,0,o,e,0
uvjetan,8523,86,ADJ,0,u,n,0
uvjetne,8524,86,ADJ,0,u,e,0
umirovljenik,8525,86,ADJ,0,u,k,0
umirovljeni,8526,86,ADJ,0,u,i,0
karma,8527,86,NOUN,0,k,a,0
karme,8528,86,NOUN,0,k,e,0
rasvjeta,8529,86,NOUN,0,r,a,0
osvjetljenje,8530,86,NOUN,0,o,e,0
plijena,8531,86,NOUN,0,p,a,0
oteo,8532,86,ADJ,0,o,o,0
otete,8533,86,ADJ,0,o,e,0
krpa,8534,86,NOUN,0,k,a,0
pušenja,8535,86,NOUN,0,p,a,0
mačji,8536,86,NOUN,0,m,i,0
prestalo,8537,86,ADJ,0,p,o,0
grudnjaka,8538,86,ADJ,0,g,a,0
prvih,8539,86,ADJ,0,p,h,0
ušat,8540,86,NOUN,0,u,t,0
gležanj,8541,86,NOUN,0,g,nj,0
benzinska,8542,86,NOUN,0,b,a,0
kopno,8543,86,NOUN,0,k,o,0
kopna,8544,86,NOUN,0,k,a,0
tvoji,8545,86,NOUN,0,t,i,0
nesumnjivo,8546,86,ADV,0,n,o,0
debeljko,8547,86,ADJ,0,d,o,0
bucko,8548,86,ADJ,0,b,o,0
zvoni,8549,86,X,0,z,i,0
kupaca,8550,86,NOUN,0,k,a,0
upitan,8551,86,ADJ,0,u,n,0
upitno,8552,86,ADJ,0,u,o,0
gesta,8553,86,NOUN,0,g,a,0
gest,8554,86,NOUN,0,g,t,0
podjednako,8555,86,ADV,0,p,o,0
pristanišna,8556,86,ADV,0,p,a,0
vijećnica,8557,86,NOUN,0,v,a,0
nastavljen,8558,86,ADJ,0,n,n,0
aferu,8559,86,ADJ,0,a,u,0
odzvanja,8560,86,X,0,o,a,0
kong,8561,86,X,0,k,g,0
šarada,8562,86,NOUN,0,š,a,0
faksa,8563,86,NOUN,0,f,a,0
visokoškolski,8564,86,ADJ,0,v,i,0
sjajne,8565,86,ADJ,0,s,e,0
prorok,8566,86,NOUN,0,p,k,0
proroče,8567,86,NOUN,0,p,e,0
djevojko,8568,86,ADJ,0,d,o,0
prikriti,8569,86,X,0,p,i,0
znojite,8570,86,X,0,z,e,0
provalija,8571,86,NOUN,0,p,a,0
ponora,8572,86,NOUN,0,p,a,0
atentat,8573,86,NOUN,0,a,t,0
atentata,8574,86,NOUN,0,a,a,0
tavan,8575,86,NOUN,0,t,n,0
potkrovlje,8576,86,NOUN,0,p,e,0
sela,8577,86,ADJ,0,s,a,0
zavodnik,8578,86,NOUN,0,z,k,0
kurir,8579,86,NOUN,0,k,r,0
dostavljač,8580,86,NOUN,0,d,č,0
Berlin,8581,86,NOUN,0,B,n,0
tup,8582,86,ADJ,0,t,p,0
milijunaš,8583,86,NOUN,0,m,š,0
milijunašica,8584,86,NOUN,0,m,a,0
obećavajući,8585,86,ADJ,0,o,i,0
obećavajućeg,8586,86,ADJ,0,o,g,0
šišmiš,8587,86,NOUN,0,š,š,0
šišmiša,8588,86,NOUN,0,š,a,0
izvršni,8589,86,NOUN,0,i,i,0
ništarija,8590,86,ADJ,0,n,a,0
beskorisni,8591,86,ADJ,0,b,i,0
satelitski,8592,86,ADJ,0,s,i,0
satelitskog,8593,86,ADJ,0,s,g,0
ispustio,8594,86,ADJ,0,i,o,0
zarobio,8595,86,ADJ,0,z,o,0
iščekivanje,8596,86,NOUN,0,i,e,0
manipulirati,8597,86,X,0,m,i,0
manipulira,8598,86,X,0,m,a,0
močvara,8599,86,NOUN,0,m,a,0
močvare,8600,86,NOUN,0,m,e,0
jednokratan,8601,87,ADJ,0,j,n,0
jednokratna,8602,87,ADJ,0,j,a,0
uzaludna,8603,87,NOUN,0,u,a,0
uzaludan,8604,87,ADJ,0,u,n,0
postrojenje,8605,87,NOUN,0,p,e,0
polica,8606,87,NOUN,0,p,a,0
police,8607,87,NOUN,0,p,e,0
skupljen,8608,87,ADJ,0,s,n,0
uzimala,8609,87,ADJ,0,u,a,0
nacionalno-sigurnosni,8610,87,ADJ,0,n,i,0
nacionalne,8611,87,ADJ,0,n,e,0
šokantan,8612,87,ADJ,0,š,n,0
šokantne,8613,87,ADJ,0,š,e,0
misa,8614,87,NOUN,0,m,a,0
mise,8615,87,NOUN,0,m,e,0
povezuje,8616,87,X,0,p,e,0
oporuka,8617,87,NOUN,0,o,a,0
testamenta,8618,87,NOUN,0,t,a,0
svakome,8619,87,ADV,0,s,e,0
nehata,8620,87,NOUN,0,n,a,0
guran,8621,87,ADJ,0,g,n,0
gurnuo,8622,87,ADJ,0,g,o,0
bulevar,8623,87,NOUN,0,b,r,0
avenija,8624,87,NOUN,0,a,a,0
napor,8625,87,NOUN,0,n,r,0
truda,8626,87,NOUN,0,t,a,0
rangiran,8627,87,ADJ,0,r,n,0
rangirani,8628,87,ADJ,0,r,i,0
razoran,8629,87,ADJ,0,r,n,0
uništavač,8630,87,ADJ,0,u,č,0
minutni,8631,87,ADJ,0,m,i,0
zbrkan,8632,87,ADJ,0,z,n,0
problema,8633,87,ADJ,0,p,a,0
švicarski,8634,87,ADJ,0,š,i,0
švicarskih,8635,87,ADJ,0,š,h,0
gospodaru,8636,87,ADJ,0,g,u,0
lorde,8637,87,ADJ,0,l,e,0
sjeduckati,8638,87,X,0,s,i,0
otkucaji,8639,87,NOUN,0,o,i,0
monitor,8640,87,NOUN,0,m,r,0
monitora,8641,87,NOUN,0,m,a,0
analgetici,8642,87,NOUN,0,a,i,0
toplina,8643,87,NOUN,0,t,a,0
toplota,8644,87,NOUN,0,t,a,0
privlače,8645,87,X,0,p,e,0
zrakoplovstvo,8646,87,NOUN,0,z,o,0
poslijepodnevni,8647,87,ADJ,0,p,i,0
popodnevnom,8648,87,ADJ,0,p,m,0
sestrica,8649,87,NOUN,0,s,a,0
sestro,8650,87,NOUN,0,s,o,0
duhan,8651,87,NOUN,0,d,n,0
duhana,8652,87,NOUN,0,d,a,0
oduzmu,8653,87,X,0,o,u,0
sugerirati,8654,87,X,0,s,i,0
prepunom,8655,87,ADJ,0,p,m,0
spavač,8656,87,ADJ,0,s,č,0
uspavanog,8657,87,ADJ,0,u,g,0
plastičan,8658,87,ADJ,0,p,n,0
plastičnog,8659,87,ADJ,0,p,g,0
pravcu,8660,87,ADV,0,p,u,0
propadati,8661,87,X,0,p,i,0
nule,8662,87,ADJ,0,n,e,0
