lemma,translation,language,is_primary,provenance
oceana,óceán,hu,1,llm_only
nuklearan,nukleáris,hu,1,llm_only
nuklearnim,nukleáris,hu,1,llm_only
ranog,kora,hu,1,llm_only
pouzdan,megbízható,hu,1,llm_only
pouzdanog,megbízható,hu,1,llm_only
odgovornosti,felelősség,hu,1,llm_only
lomiti,tör,hu,1,llm_only
parnica,per,hu,1,llm_only
pocetak,kezdet,hu,1,llm_only
rase,faj,hu,1,llm_only
nepotreban,felesleges,hu,1,llm_only
nepotreban,fölösleges,hu,0,llm_only
nepotreban,szükségtelen,hu,0,llm_only
suvišan,felesleges,hu,1,llm_only
nepotrebnih,felesleges,hu,1,llm_only
neprekidno,egyfolytában,hu,1,llm_only
djede,nagyapa,hu,1,llm_only
djede,nagypapa,hu,0,llm_only
djede,nagypapi,hu,0,llm_only
mazati,ken,hu,1,llm_only
spolni,nemi,hu,1,llm_only
genitalijama,nemi,hu,1,llm_only
trezan,józan,hu,1,llm_only
bojiti,fest,hu,1,llm_only
izgledate,fest,hu,1,llm_only
krovom,tető,hu,1,llm_only
krovom,fedél,hu,0,llm_only
razočaranje,csalódás,hu,1,llm_only
razočarenje,csalódás,hu,1,llm_only
dole,lenn,hu,1,llm_only
dole,idelenn,hu,0,llm_only
dole,odalenn,hu,0,llm_only
putovanja,utazás,hu,1,llm_only
nitkov,gazember,hu,1,llm_only
nitkov,csirkefogó,hu,0,llm_only
nitkov,gazfickó,hu,0,llm_only
hulja,gazember,hu,1,llm_only
hulja,csirkefogó,hu,0,llm_only
bitanga,gazember,hu,1,llm_only
specijalne,speciális,hu,1,llm_only
suh,száraz,hu,1,llm_only
suhu,száraz,hu,1,llm_only
zbrisati,lelép,hu,1,llm_only
ode,lelép,hu,1,llm_only
ode,felmegy,hu,0,llm_only
blistav,ragyogó,hu,1,llm_only
blistav,csillogó,hu,0,llm_only
blistav,fénylő,hu,0,llm_only
blistava,ragyogó,hu,1,llm_only
dizajnira,tervez,hu,1,llm_only
otopiti,old,hu,1,llm_only
pravedan,igazságos,hu,1,llm_only
pravedna,igazságos,hu,1,llm_only
srebro,ezüst,hu,1,llm_only
civil,civil,hu,1,llm_only
civilni,civil,hu,1,llm_only
slomljenom,törött,hu,1,llm_only
masa,tömeg,hu,1,llm_only
svjetina,tömeg,hu,1,llm_only
svjetina,népség,hu,0,llm_only
rimski,római,hu,1,llm_only
rimsku,római,hu,1,llm_only
ponestane,elfogy,hu,1,llm_only
izgubi,elveszít,hu,1,llm_only
izgubi,veszít,hu,0,llm_only
beskonačan,végtelen,hu,1,llm_only
beskrajnih,végtelen,hu,1,llm_only
duševni,lelki,hu,1,llm_only
srodna,lelki,hu,1,llm_only
srodna,társad,hu,0,llm_only
vjeruješ,bízol,hu,1,llm_only
udara,üt,hu,1,llm_only
udara,becsapódás,hu,0,llm_only
udara,rúg,hu,0,llm_only
gubitnica,vesztes,hu,1,llm_only
paklen,pokoli,hu,1,llm_only
paklenom,pokoli,hu,1,llm_only
okusa,íz,hu,1,llm_only
okusa,ízű,hu,0,llm_only
simpatizirati,kedvell,hu,1,llm_only
ostavljaš,hagysz,hu,1,llm_only
ostavljaš,elhagysz,hu,0,llm_only
značajan,jelentős,hu,1,llm_only
tijesan,szoros,hu,1,llm_only
tjesnac,szoros,hu,1,llm_only
stegnuto,szoros,hu,1,llm_only
djelomično,részben,hu,1,llm_only
djelomice,részben,hu,1,llm_only
ravan,egyenes,hu,1,llm_only
ravan,lapos,hu,0,llm_only
mlrd,milliárd,hu,1,llm_only
rezerviran,foglalt,hu,1,llm_only
rezerviran,lefoglalt,hu,0,llm_only
zauzeto,foglalt,hu,1,llm_only
zauzeto,foglalva,hu,0,llm_only
funte,font,hu,1,llm_only
pojavio,megjelent,hu,1,llm_only
pojavio,előkerült,hu,0,llm_only
pojavio,felbukkant,hu,0,llm_only
peta,sarok,hu,1,llm_only
glamurozna,elbűvölő,hu,1,llm_only
sendviča,szendvics,hu,1,llm_only
pati,szenved,hu,1,llm_only
lukav,ravasz,hu,1,llm_only
lukav,agyafúrt,hu,0,llm_only
lukav,sunyi,hu,0,llm_only
lukav,trükkös,hu,0,llm_only
obarač,ravasz,hu,1,llm_only
lukava,ravasz,hu,1,llm_only
sveučilišni,egyetemi,hu,1,llm_only
jedinstven,egyedülálló,hu,1,llm_only
jedinstven,egyedi,hu,0,llm_only
jedinstven,egységes,hu,0,llm_only
samac,egyedülálló,hu,1,llm_only
samac,szingli,hu,0,llm_only
samohrani,egyedülálló,hu,1,llm_only
ustrijeliti,lelő,hu,1,llm_only
upuca,lelő,hu,1,llm_only
grčki,görög,hu,1,llm_only
objašnjava,magyaráz,hu,1,llm_only
objašnjava,megmagyaráz,hu,0,llm_only
odveo,vitt,hu,1,llm_only
novinstvo,sajtó,hu,1,llm_only
štampa,sajtó,hu,1,llm_only
zagrobni,utáni,hu,1,llm_only
zagrobni,túlvilág,hu,0,llm_only
ljuska,héj,hu,1,llm_only
pojačanja,erősítés,hu,1,llm_only
sveukupno,összesen,hu,1,llm_only
patila,szenvedett,hu,1,llm_only
lupa,ver,hu,1,llm_only
stavlja,rak,hu,1,llm_only
čarobnjače,varázsló,hu,1,llm_only
pješke,gyalog,hu,1,llm_only
obrazovan,tanult,hu,1,llm_only
obrazovan,művelt,hu,0,llm_only
natečen,dagadt,hu,1,llm_only
debelog,dagadt,hu,1,llm_only
usporavaj,lassíts,hu,1,llm_only
suicid,öngyilkosság,hu,1,llm_only
nastati,alakult,hu,1,llm_only
ispalo,alakult,hu,1,llm_only
krene,elindul,hu,1,llm_only
krene,beindul,hu,0,llm_only
uzbrdo,felfelé,hu,1,llm_only
dostupan,elérhető,hu,1,llm_only
dostupan,kapcsolható,hu,0,llm_only
dostupan,kapható,hu,0,llm_only
raspoložive,elérhető,hu,1,llm_only
zabave,szórakozás,hu,1,llm_only
otpadne,leesik,hu,1,llm_only
plesti,köt,hu,1,llm_only
veže,köt,hu,1,llm_only
nauči,megtanul,hu,1,llm_only
nemogućnost,képtelenség,hu,1,llm_only
nemogućnost,lehetetlenség,hu,0,llm_only
besmislica,képtelenség,hu,1,llm_only
besmislica,badarság,hu,0,llm_only
besmislica,nonszensz,hu,0,llm_only
besmislica,ostobaság,hu,0,llm_only
jen,jen,hu,1,llm_only
podaci,adat,hu,1,llm_only
ljetni,nyári,hu,1,llm_only
ljetnog,nyári,hu,1,llm_only
namazati,kent,hu,1,llm_only
svjetiljka,lámpa,hu,1,llm_only
svjetiljka,lámpás,hu,0,llm_only
svjetiljka,zseblámpa,hu,0,llm_only
lampa,lámpa,hu,1,llm_only
lampica,lámpa,hu,1,llm_only
sakrij,bújj,hu,1,llm_only
puštaj,eressz,hu,1,llm_only
stane,fér,hu,1,llm_only
stane,elfér,hu,0,llm_only
struje,áram,hu,1,llm_only
džentlmen,úriember,hu,1,llm_only
košmar,rémálom,hu,1,llm_only
zračni,légi,hu,1,llm_only
zračno,légi,hu,1,llm_only
imperija,birodalom,hu,1,llm_only
slomljenu,eltört,hu,1,llm_only
alfa,alfa,hu,1,llm_only
rizici,kockázat,hu,1,llm_only
kanalizacija,csatorna,hu,1,llm_only
odostraga,hátulról,hu,1,llm_only
otpozadi,hátulról,hu,1,llm_only
emocionalan,érzelmi,hu,1,llm_only
emocionalnih,érzelmi,hu,1,llm_only
minutu,perced,hu,1,llm_only
minutu,percet,hu,0,llm_only
vjerovanje,hit,hu,1,llm_only
satnija,század,hu,1,llm_only
prostak,bunkó,hu,1,llm_only
nepristojna,bunkó,hu,1,llm_only
nepristojna,goromba,hu,0,llm_only
nepristojna,udvariatlan,hu,0,llm_only
pjenušac,pezsgő,hu,1,llm_only
započne,elkezdődik,hu,1,llm_only
zaključanih,zárt,hu,1,llm_only
svih,mindannyiunk,hu,1,llm_only
svih,mindnyájunk,hu,0,llm_only
ružičast,rózsaszín,hu,1,llm_only
ružičast,rózsás,hu,0,llm_only
ružičastih,rózsaszín,hu,1,llm_only
nevidljiv,láthatatlan,hu,1,llm_only
nevidljiva,láthatatlan,hu,1,llm_only
nafta,olaj,hu,1,llm_only
pleten,kötött,hu,1,llm_only
nagodio,kötött,hu,1,llm_only
šestica,hatos,hu,1,llm_only
skriven,rejtett,hu,1,llm_only
skriven,rejlő,hu,0,llm_only
sakrivenom,rejtett,hu,1,llm_only
kušnja,próba,hu,1,llm_only
prljavština,mocsok,hu,1,llm_only
prljavština,kosz,hu,0,llm_only
prljavština,mocsk,hu,0,llm_only
prljavština,piszok,hu,0,llm_only
prljavštine,mocsok,hu,1,llm_only
prljavštine,kosz,hu,0,llm_only
susreta,találkozás,hu,1,llm_only
izvještava,jelentkezik,hu,1,llm_only
izvještava,beszámol,hu,0,llm_only
bljak,fúj,hu,1,llm_only
fraza,kifejezés,hu,1,llm_only
zbunjen,zavart,hu,1,llm_only
infekcija,fertőzés,hu,1,llm_only
zaraza,fertőzés,hu,1,llm_only
siv,szürke,hu,1,llm_only
sivom,szürke,hu,1,llm_only
shvaćaju,veszik,hu,1,llm_only
čika,bácsika,hu,1,llm_only
kletva,átok,hu,1,llm_only
nosi,visel,hu,1,llm_only
nosi,cipel,hu,0,llm_only
nosi,hord,hu,0,llm_only
nosi,hordoz,hu,0,llm_only
ulični,utcai,hu,1,llm_only
uličnoj,utcai,hu,1,llm_only
pizze,pizza,hu,1,llm_only
miroljubiva,békés,hu,1,llm_only
redov,közlegény,hu,1,llm_only
vojniče,közlegény,hu,1,llm_only
preostalih,maradék,hu,1,llm_only
bravo,bravó,hu,1,llm_only
bravo,bravo,hu,0,llm_only
restorana,étterem,hu,1,llm_only
restorana,vendéglő,hu,0,llm_only
vjenčani,esküvői,hu,1,llm_only
vjenčani,jegygyűrű,hu,0,llm_only
svadbena,esküvői,hu,1,llm_only
privlačan,vonzó,hu,1,llm_only
atraktivan,vonzó,hu,1,llm_only
rata,részlet,hu,1,llm_only
detalja,részlet,hu,1,llm_only
dotičan,illető,hu,1,llm_only
šablona,minta,hu,1,llm_only
brižna,szerető,hu,1,llm_only
brižna,gondoskodó,hu,0,llm_only
zahvala,köszönet,hu,1,llm_only
zakonit,törvényes,hu,1,llm_only
zakonite,törvényes,hu,1,llm_only
tužilac,ügyész,hu,1,llm_only
moguće,meglehet,hu,1,llm_only
moguće,elképzelhető,hu,0,llm_only
moguće,esetleges,hu,0,llm_only
sprijeda,elöl,hu,1,llm_only
sprijeda,elö,hu,0,llm_only
sprijeda,elölről,hu,0,llm_only
prednjem,elöl,hu,1,llm_only
poduzeće,vállalat,hu,1,llm_only
poduzeće,vállalkozás,hu,0,llm_only
korporacija,vállalat,hu,1,llm_only
sramotiš,hozol,hu,1,llm_only
lojalna,hűséges,hu,1,llm_only
podučavati,tanít,hu,1,llm_only
predajete,tanít,hu,1,llm_only
kasni,késik,hu,1,llm_only
kasni,elkésik,hu,0,llm_only
kasni,késői,hu,0,llm_only
nalazi,található,hu,1,llm_only
nalazi,megtalálható,hu,0,llm_only
nalazi,tartózkodik,hu,0,llm_only
ovime,ezennel,hu,1,llm_only
prisiljen,kénytelen,hu,1,llm_only
primoran,kénytelen,hu,1,llm_only
vesela,vidám,hu,1,llm_only
majko,édesanya,hu,1,llm_only
držač,tartó,hu,1,llm_only
sačeka,várhat,hu,1,llm_only
kar,kar,hu,1,llm_only
nazivate,nevez,hu,1,llm_only
planovi,mik,hu,1,llm_only
jung,ah,hu,1,llm_only
okončati,vet,hu,1,llm_only
provjerava,ellenőriz,hu,1,llm_only
suvenir,emlék,hu,1,llm_only
suvenir,szuvenír,hu,0,llm_only
pridružuje,csatlakozik,hu,1,llm_only
putuje,utazik,hu,1,llm_only
služi,szolgál,hu,1,llm_only
ameriko,amerika,hu,1,llm_only
povjeriti,bíz,hu,1,llm_only
pobrine,gondoskodik,hu,1,llm_only
preuzima,vállal,hu,1,llm_only
krade,lop,hu,1,llm_only
tenisica,cipő,hu,1,llm_only
gradi,épít,hu,1,llm_only
leša,holttest,hu,1,llm_only
druži,barátkozik,hu,1,llm_only
druži,lóg,hu,0,llm_only
visjeti,lóg,hu,1,llm_only
visjeti,lógj,hu,0,llm_only
vratu,nyak,hu,1,llm_only
izda,elárul,hu,1,llm_only
me,bolonddá,hu,1,llm_only
me,dühít,hu,0,llm_only
me,ejt,hu,0,llm_only
me,elrabol,hu,0,llm_only
me,elutasít,hu,0,llm_only
me,felhúz,hu,0,llm_only
me,felébreszt,hu,0,llm_only
me,foglalkoztat,hu,0,llm_only
me,gyanúsít,hu,0,llm_only
me,helyettesít,hu,0,llm_only
me,héé,hu,0,llm_only
me,inspirál,hu,0,llm_only
me,keltett,hu,0,llm_only
me,kidob,hu,0,llm_only
me,kienged,hu,0,llm_only
me,kiver,hu,0,llm_only
me,kímélj,hu,0,llm_only
me,kínoz,hu,0,llm_only
me,kísér,hu,0,llm_only
me,levesz,hu,0,llm_only
me,marhára,hu,0,llm_only
me,megakadályoz,hu,0,llm_only
me,megfog,hu,0,llm_only
me,megfogott,hu,0,llm_only
me,megfojt,hu,0,llm_only
me,megismer,hu,0,llm_only
me,megragad,hu,0,llm_only
me,megver,hu,0,llm_only
me,nyomi,hu,0,llm_only
me,piszkál,hu,0,llm_only
me,rángat,hu,0,llm_only
me,ráz,hu,0,llm_only
me,szívat,hu,0,llm_only
me,szúr,hu,0,llm_only
me,sért,hu,0,llm_only
me,sértett,hu,0,llm_only
me,tartóztat,hu,0,llm_only
me,tájékoztat,hu,0,llm_only
me,zavarsz,hu,0,llm_only
me,zsarol,hu,0,llm_only
svoja,önmaga,hu,1,llm_only
sastanka,megbeszélt,hu,1,llm_only
sastanka,megbeszélés,hu,0,llm_only
sastanka,találka,hu,0,llm_only
sastanka,találkozó,hu,0,llm_only
nosa,orr,hu,1,llm_only
menja,megváltoztat,hu,1,llm_only
planine,hegy,hu,1,llm_only
bori,küzd,hu,1,llm_only
bojama,szín,hu,1,llm_only
holoemiter,mobil,hu,1,llm_only
šalje,elküld,hu,1,llm_only
šalje,üzen,hu,0,llm_only
podržava,támogat,hu,1,llm_only
moli,imádkozik,hu,1,llm_only
oprašta,megbocsát,hu,1,llm_only
naručuje,rendel,hu,1,llm_only
prisegom,eskü,hu,1,llm_only
prisegom,vall,hu,0,llm_only
uhitit,letartóztat,hu,1,llm_only
upozorava,figyelmeztet,hu,1,llm_only
viđa,randizik,hu,1,llm_only
nas,bevisz,hu,1,llm_only
nas,egyesít,hu,0,llm_only
nas,kevert,hu,0,llm_only
nas,megkülönböztet,hu,0,llm_only
nas,néhányunk,hu,0,llm_only
nas,túlél,hu,0,llm_only
nas,utolér,hu,0,llm_only
nas,átver,hu,0,llm_only
žudjeti,vágyik,hu,1,llm_only
žudi,vágyik,hu,1,llm_only
labs,labor,hu,1,llm_only
uzdravlje,csirió,hu,1,llm_only
uzdravlje,egészség,hu,0,llm_only
prelazi,átmegy,hu,1,llm_only
meteorološka,szolgálat,hu,1,llm_only
događaja,esemény,hu,1,llm_only
urediti,rendez,hu,1,llm_only
režirati,rendez,hu,1,llm_only
priređuje,rendez,hu,1,llm_only
bijegu,menekül,hu,1,llm_only
jezika,nyelv,hu,1,llm_only
prsta,köré,hu,1,llm_only
prsta,ujj,hu,0,llm_only
prsta,ujja,hu,0,llm_only
useljava,beköltözik,hu,1,llm_only
useljava,költözik,hu,0,llm_only
tupim,tompa,hu,1,llm_only
tupim,tárgy,hu,0,llm_only
osigurava,biztosít,hu,1,llm_only
zapovjediti,parancsol,hu,1,llm_only
zapovijeda,parancsol,hu,1,llm_only
ispovijed,vallomás,hu,1,llm_only
ozlijeda,sérülés,hu,1,llm_only
videa,videó,hu,1,llm_only
otpusti,kirúg,hu,1,llm_only
zuriti,bámul,hu,1,llm_only
bulji,bámul,hu,1,llm_only
šutnuti,rúg,hu,1,llm_only
prekine,szakít,hu,1,llm_only
fotelja,szék,hu,1,llm_only
pokreće,hajt,hu,1,llm_only
ševi,dug,hu,1,llm_only
ševi,kefél,hu,0,llm_only
kuha,főz,hu,1,llm_only
pozdravlja,üdvözöl,hu,1,llm_only
spis,akta,hu,1,llm_only
spis,aktá,hu,0,llm_only
alatka,eszköz,hu,1,llm_only
posjećuje,látogat,hu,1,llm_only
posjećuje,meglátogat,hu,0,llm_only
odmara,pihen,hu,1,llm_only
uha,fül,hu,1,llm_only
podsvjesno,tudat,hu,1,llm_only
zasluzuje,megérdemel,hu,1,llm_only
zasluzuje,érdemel,hu,0,llm_only
zatvara,bezár,hu,1,llm_only
logora,tábor,hu,1,llm_only
prepozna,felismer,hu,1,llm_only
namjerama,szándék,hu,1,llm_only
izvora,forrás,hu,1,llm_only
kažnjavanje,büntetés,hu,1,llm_only
brojiti,számol,hu,1,llm_only
broji,számol,hu,1,llm_only
umivaonika,mosdó,hu,1,llm_only
ispustiti,ejt,hu,1,llm_only
ispustiti,kiejt,hu,0,llm_only
reakciju,indít,hu,1,llm_only
ljepljivo,ragad,hu,1,llm_only
probudi,felébred,hu,1,llm_only
naslutiti,sejt,hu,1,llm_only
sumnje,efelől,hu,1,llm_only
sumnje,kétség,hu,0,llm_only
sumnje,kétséges,hu,0,llm_only
sumnje,kétségkívül,hu,0,llm_only
sumnje,kétségtelen,hu,0,llm_only
izgovoriti,kiejt,hu,1,llm_only
izgovoriti,kimond,hu,0,llm_only
tretmana,kezelés,hu,1,llm_only
pitanja,feltesz,hu,1,llm_only
pitanja,kérdésed,hu,0,llm_only
blaženstvo,boldogság,hu,1,llm_only
bitke,csata,hu,1,llm_only
okrivljuje,hibáztat,hu,1,llm_only
otisaka,ujjlenyomat,hu,1,llm_only
zadužen,felel,hu,1,llm_only
ambulantna,mentő,hu,1,llm_only
konjica,lovasság,hu,1,llm_only
konjica,sereg,hu,0,llm_only
izvedba,előadás,hu,1,llm_only
poštuje,tisztel,hu,1,llm_only
pokriva,fed,hu,1,llm_only
pokriva,fedez,hu,0,llm_only
sahrana,temetés,hu,1,llm_only
great,haszon,hu,1,llm_only
smiješi,mosolyog,hu,1,llm_only
karijere,karrier,hu,1,llm_only
kocka,kocka,hu,1,llm_only
rubikova,kocka,hu,1,llm_only
dere,kiabál,hu,1,llm_only
poziva,intézett,hu,1,llm_only
poziva,meghív,hu,0,llm_only
podovi,padló,hu,1,llm_only
kaputa,kabát,hu,1,llm_only
svane,felkel,hu,1,llm_only
lemonda,lemond,hu,1,llm_only
čežnja,vágy,hu,1,llm_only
taani,partner,hu,1,llm_only
smatra,minősül,hu,1,llm_only
smatra,tekint,hu,0,llm_only
slavi,ünnepel,hu,1,llm_only
seksa,szexel,hu,1,llm_only
inzistirati,ragaszkodik,hu,1,llm_only
inzistira,ragaszkodik,hu,1,llm_only
navijač,rajongó,hu,1,llm_only
navijač,szurkoló,hu,0,llm_only
optužujete,vádol,hu,1,llm_only
breme,teher,hu,1,llm_only
ormarića,szekrény,hu,1,llm_only
popravlja,javít,hu,1,llm_only
zađe,lemegy,hu,1,llm_only
pozornice,színpad,hu,1,llm_only
obzira,akármennyire,hu,1,llm_only
obzira,akármilyen,hu,0,llm_only
obzira,bármennyi,hu,0,llm_only
obzira,tekintet,hu,0,llm_only
prednosti,előny,hu,1,llm_only
progoniti,kísért,hu,1,llm_only
progoniti,üldöz,hu,0,llm_only
progoni,üldöz,hu,1,llm_only
progoni,űz,hu,0,llm_only
zelenija,fű,hu,1,llm_only
članka,cikk,hu,1,llm_only
obveza,kötelesség,hu,1,llm_only
iskustvom,tapasztalat,hu,1,llm_only
potpiše,aláír,hu,1,llm_only
vara,csal,hu,1,llm_only
vara,megcsal,hu,0,llm_only
podudara,egyezik,hu,1,llm_only
vita,vita,hu,1,llm_only
vlasnica,tulaj,hu,1,llm_only
vlasnica,tulajdonos,hu,0,llm_only
procesa,folyamat,hu,1,llm_only
obećanu,ígéret,hu,1,llm_only
sjedne,leül,hu,1,llm_only
skladišta,raktár,hu,1,llm_only
Engleska,anglia,hu,1,llm_only
Engleska,angliá,hu,0,llm_only
engieska,anglia,hu,1,llm_only
teoretičari,elmélet,hu,1,llm_only
ljubi,csókol,hu,1,llm_only
riskira,kockáztat,hu,1,llm_only
hrabrosti,bátorság,hu,1,llm_only
hrabrosti,bátorságod,hu,0,llm_only
uništava,elpusztít,hu,1,llm_only
uništava,pusztít,hu,0,llm_only
uništava,tönkretesz,hu,0,llm_only
jezera,tó,hu,1,llm_only
šeširko,kalap,hu,1,llm_only
organizacije,szervezet,hu,1,llm_only
kristova,krisztus,hu,1,llm_only
kristova,vére,hu,0,llm_only
skeč,jelenet,hu,1,llm_only
aerodroma,reptér,hu,1,llm_only
bone,csont,hu,1,llm_only
odvjetništva,hivatal,hu,1,llm_only
odvjetništva,államügyész,hu,0,llm_only
vrijednosti,dollárnyi,hu,1,llm_only
vrijednosti,érték,hu,0,llm_only
saznanje,tudomás,hu,1,llm_only
slavina,csap,hu,1,llm_only
slavine,csap,hu,1,llm_only
bazo,bázis,hu,1,llm_only
osmijeha,mosoly,hu,1,llm_only
snimljena,fénykép,hu,1,llm_only
ponašanja,viselkedés,hu,1,llm_only
iskorištava,kihasznál,hu,1,llm_only
hodnika,folyosó,hu,1,llm_only
presedana,példa,hu,1,llm_only
ide,boldogul,hu,1,llm_only
ide,nyúlik,hu,0,llm_only
ide,teljesít,hu,0,llm_only
obrisati,töröl,hu,1,llm_only
odjavljuje,kiszáll,hu,1,llm_only
volje,akarat,hu,1,llm_only
vrta,kert,hu,1,llm_only
molba,kérvény,hu,1,llm_only
molba,kérés,hu,0,llm_only
zamolba,kérés,hu,1,llm_only
očevidac,szemtanú,hu,1,llm_only
trač,pletyka,hu,1,llm_only
zrcalo,tükör,hu,1,llm_only
ogledalom,tükör,hu,1,llm_only
otkazuje,leáll,hu,1,llm_only
emitiranje,adás,hu,1,llm_only
riskiraš,életed,hu,1,llm_only
istraživanja,kutatás,hu,1,llm_only
ručati,ebédel,hu,1,llm_only
ruča,ebédel,hu,1,llm_only
pretnja,fenyegetés,hu,1,llm_only
mladenkina,menyasszony,hu,1,llm_only
pruža,nyújt,hu,1,llm_only
bezuvjetnu,feltétel,hu,1,llm_only
stila,stílus,hu,1,llm_only
stila,stílusú,hu,0,llm_only
torte,torta,hu,1,llm_only
zaspi,elalszik,hu,1,llm_only
prati,mos,hu,1,llm_only
mos,mos,hu,1,llm_only
riješi,megszabadul,hu,1,llm_only
bučno,zaj,hu,1,llm_only
bučno,zajos,hu,0,llm_only
skupljati,gyűjt,hu,1,llm_only
sakuplja,gyűjt,hu,1,llm_only
odjav,kilép,hu,1,llm_only
tržnica,piac,hu,1,llm_only
košulje,ing,hu,1,llm_only
interneta,internet,hu,1,llm_only
posjetilac,látogató,hu,1,llm_only
ciljati,céloz,hu,1,llm_only
implicirate,céloz,hu,1,llm_only
blaga,kincs,hu,1,llm_only
sjednica,ülés,hu,1,llm_only
sjedišta,ülés,hu,1,llm_only
neočekivan,váratlan,hu,1,llm_only
neočekivanih,váratlan,hu,1,llm_only
te,emészt,hu,1,llm_only
te,feldob,hu,0,llm_only
te,flancos,hu,0,llm_only
te,megerősít,hu,0,llm_only
te,megjelölt,hu,0,llm_only
te,ölel,hu,0,llm_only
posljedice,következmény,hu,1,llm_only
rohan,rohan,hu,1,llm_only
srodne,rokon,hu,1,llm_only
potpore,támogatás,hu,1,llm_only
priopćiti,közöl,hu,1,llm_only
college,főiskola,hu,1,llm_only
kašnjenje,késés,hu,1,llm_only
kašnjenja,késés,hu,1,llm_only
provaljuje,betör,hu,1,llm_only
bogatstva,gazdagság,hu,1,llm_only
bogatstva,vagyon,hu,0,llm_only
sijati,süt,hu,1,llm_only
sja,süt,hu,1,llm_only
glasati,szavaz,hu,1,llm_only
glasuje,szavaz,hu,1,llm_only
postotak,százalék,hu,1,llm_only
plaćanje,fizetés,hu,1,llm_only
poverenje,bizalom,hu,1,llm_only
hlača,nadrág,hu,1,llm_only
praksa,gyakorlat,hu,1,llm_only
praksa,gyakorlás,hu,0,llm_only
vježbom,gyakorlat,hu,1,llm_only
bebica,kicsike,hu,1,llm_only
bebica,kicsikém,hu,0,llm_only
bebica,kisbaba,hu,0,llm_only
čvorova,sebesség,hu,1,llm_only
palača,palota,hu,1,llm_only
palata,palota,hu,1,llm_only
reagira,reagál,hu,1,llm_only
izazova,kihívás,hu,1,llm_only
jednakim,egyenlő,hu,1,llm_only
ponoci,éjfél,hu,1,llm_only
rima,rim,hu,1,llm_only
rima,róma,hu,0,llm_only
bajka,mese,hu,1,llm_only
bajka,tündérmese,hu,0,llm_only
bajke,mese,hu,1,llm_only
bajke,tündérmese,hu,0,llm_only
fi,fi,hu,1,llm_only
zastupnik,képviselő,hu,1,llm_only
kongresniče,képviselő,hu,1,llm_only
ekspert,szakértő,hu,1,llm_only
raketno,rakéta,hu,1,llm_only
znanjem,tudás,hu,1,llm_only
secer,cukor,hu,1,llm_only
prisiljava,kényszerít,hu,1,llm_only
praznina,hézag,hu,1,llm_only
praznina,üresség,hu,0,llm_only
praznina,űr,hu,0,llm_only
krila,szárny,hu,1,llm_only
dodijeliti,juttat,hu,1,llm_only
podsjeća,juttat,hu,1,llm_only
položiti,fektet,hu,1,llm_only
položiti,letesz,hu,0,llm_only
izlika,kifogás,hu,1,llm_only
nezavisan,független,hu,1,llm_only
neovisnu,független,hu,1,llm_only
pojedu,megeszik,hu,1,llm_only
pljačkati,rabol,hu,1,llm_only
otima,rabol,hu,1,llm_only
intervjua,interjú,hu,1,llm_only
pozdravljam,üdvözlet,hu,1,llm_only
farm,farm,hu,1,llm_only
Francuska,franciaország,hu,1,llm_only
pia,pia,hu,1,llm_only
sjevera,felől,hu,1,llm_only
mortal,végzet,hu,1,llm_only
grižnja,bűntudat,hu,1,llm_only
uma,elme,hu,1,llm_only
dijeli,oszt,hu,1,llm_only
dijeli,osztozik,hu,0,llm_only
parenja,időszak,hu,1,llm_only
alkohola,alkohol,hu,1,llm_only
osuđuje,ítél,hu,1,llm_only
prevoziti,szállít,hu,1,llm_only
prevozi,szállít,hu,1,llm_only
popularna,népszerű,hu,1,llm_only
talenat,tehetség,hu,1,llm_only
emocije,érzelem,hu,1,llm_only
oživjela,kelt,hu,1,llm_only
lovi,vadászik,hu,1,llm_only
letova,járat,hu,1,llm_only
pojavi,felbukkan,hu,1,llm_only
pojavi,megjelenik,hu,0,llm_only
abdomen,has,hu,1,llm_only
strpljivost,türelem,hu,1,llm_only
temeljni,alapvető,hu,1,llm_only
temeljne,alapvető,hu,1,llm_only
okruga,körzet,hu,1,llm_only
replika,másolat,hu,1,llm_only
istražuje,nyomoz,hu,1,llm_only
isprobati,kipróbál,hu,1,llm_only
zaposlenica,alkalmazott,hu,1,llm_only
dijamantne,gyémánt,hu,1,llm_only
pretraživanje,keresés,hu,1,llm_only
sistolicki,vérnyomás,hu,1,llm_only
pretjerivanje,túlzás,hu,1,llm_only
nategnuto,túlzás,hu,1,llm_only
dnevnika,napló,hu,1,llm_only
dotaknuti,érint,hu,1,llm_only
utječe,érint,hu,1,llm_only
utorkom,kedd,hu,1,llm_only
sobu,szobád,hu,1,llm_only
serije,sorozat,hu,1,llm_only
nit,szál,hu,1,llm_only
vlakno,szál,hu,1,llm_only
tabla,tábla,hu,1,llm_only
nekim,holmi,hu,1,llm_only
prijateljstva,barátság,hu,1,llm_only
utvrda,erőd,hu,1,llm_only
tvrđava,erőd,hu,1,llm_only
cijevi,cső,hu,1,llm_only
maturalna,bál,hu,1,llm_only
maturalna,szalagavató,hu,0,llm_only
ostaje,megmarad,hu,1,llm_only
ostaje,változatlan,hu,0,llm_only
gotovine,készpénz,hu,1,llm_only
površine,felszín,hu,1,llm_only
pero,toll,hu,1,llm_only
kemijska,toll,hu,1,llm_only
razdaljina,távolság,hu,1,llm_only
kupalište,fürdő,hu,1,llm_only
