lemma,frequency_rank,frequency_set,part_of_speech,is_function_word,first_letter_unit,last_letter_unit,is_dead_end
buddha,5146,52,NOUN,0,b,a,0
ereszt,5147,52,VERB,0,e,t,0
megtanított,5148,52,ADJ,0,m,t,0
piszok,5149,52,NOUN,0,p,k,0
kezdés,5150,52,NOUN,0,k,s,0
futó,5151,52,ADJ,0,f,ó,0
clip,5152,52,PRON,0,c,p,0
sokára,5153,52,ADV,0,s,a,0
számod,5154,52,NOUN,0,sz,d,0
ezr,5155,52,NOUN,0,e,r,0
kísértés,5156,52,NOUN,0,k,s,0
bejövő,5157,52,ADJ,0,b,ő,0
vásár,5158,52,NOUN,0,v,r,0
észa,5159,52,NOUN,0,é,a,0
használva,5160,52,ADV,0,h,a,0
vádj,5161,52,NOUN,0,v,j,0
hirdetés,5162,52,NOUN,0,h,s,0
kitör,5163,52,VERB,0,k,r,0
csapos,5164,52,NOUN,0,cs,s,0
balhé,5165,52,NOUN,0,b,é,0
hívő,5166,52,ADJ,0,h,ő,0
tétlen,5167,52,ADJ,0,t,n,0
uncsi,5168,52,ADJ,0,u,i,0
korlátozott,5169,52,ADJ,0,k,t,0
vásárolt,5170,52,ADJ,0,v,t,0
fogság,5171,52,NOUN,0,f,g,0
pillangó,5172,52,NOUN,0,p,ó,0
szomorúság,5173,52,NOUN,0,sz,g,0
rágó,5174,52,NOUN,0,r,ó,0
ezenkívül,5175,52,ADV,0,e,l,0
alapít,5176,52,VERB,0,a,t,0
néger,5177,52,ADJ,0,n,r,0
zongora,5178,52,NOUN,0,z,a,0
szobalány,5179,52,NOUN,0,sz,ny,0
képzelet,5180,52,NOUN,0,k,t,0
feletti,5181,52,ADJ,0,f,i,0
bekapcsolva,5182,52,ADV,0,b,a,0
keresztülmegy,5183,52,VERB,0,k,gy,0
maci,5184,52,ADJ,0,m,i,0
blokk,5185,52,NOUN,0,b,k,0
megfullad,5186,52,VERB,0,m,d,0
frekvencia,5187,52,NOUN,0,f,a,0
stresszes,5188,52,ADJ,0,s,s,0
fizika,5189,52,NOUN,0,f,a,0
révén,5190,52,ADP,0,r,n,0
fenséges,5191,52,ADJ,0,f,s,0
muffin,5192,52,NOUN,0,m,n,0
komplett,5193,52,ADJ,0,k,t,0
sólyom,5194,52,NOUN,0,s,m,0
főszereplő,5195,52,NOUN,0,f,ő,0
egyenként,5196,52,ADV,0,e,t,0
kanyar,5197,52,NOUN,0,k,r,0
szöul,5198,52,NOUN,0,sz,l,0
ízletes,5199,52,ADJ,0,í,s,0
különféle,5200,52,ADJ,0,k,e,0
festett,5201,53,ADJ,0,f,t,0
megbirkózik,5202,53,VERB,0,m,k,0
rajt,5203,53,NOUN,0,r,t,0
dió,5204,53,NOUN,0,d,ó,0
kedvelt,5205,53,ADJ,0,k,t,0
főnyeremény,5206,53,NOUN,0,f,ny,0
érkezés,5207,53,NOUN,0,é,s,0
tempó,5208,53,NOUN,0,t,ó,0
bújt,5209,53,ADJ,0,b,t,0
felkészülve,5210,53,ADV,0,f,e,0
fényképez,5211,53,VERB,0,f,z,0
szédül,5212,53,VERB,0,sz,l,0
minőség,5213,53,NOUN,0,m,g,0
ribi,5214,53,ADJ,0,r,i,0
csillagflotta,5215,53,NOUN,0,cs,a,0
oldali,5216,53,ADJ,0,o,i,0
mutáns,5217,53,ADJ,0,m,s,0
kellemetlenség,5218,53,NOUN,0,k,g,0
holnapután,5219,53,ADV,0,h,n,0
gong,5220,53,NOUN,0,g,g,0
sírva,5221,53,ADV,0,s,a,0
autós,5222,53,ADJ,0,a,s,0
sérül,5223,53,VERB,0,s,l,0
néhai,5224,53,ADJ,0,n,i,0
rejtve,5225,53,ADV,0,r,e,0
unokaöccs,5226,53,NOUN,0,u,cs,0
közület,5227,53,NOUN,0,k,t,0
töltés,5228,53,NOUN,0,t,s,0
éjjelen,5229,53,ADV,0,é,n,0
férg,5230,53,NOUN,0,f,g,0
merül,5231,53,VERB,0,m,l,0
törve,5232,53,ADV,0,t,e,0
bármiféle,5233,53,PRON,0,b,e,0
nyaralás,5234,53,NOUN,0,ny,s,0
százezer,5235,53,NUM,0,sz,r,0
őő,5236,53,INTJ,0,ő,ő,0
püspök,5237,53,NOUN,0,p,k,0
felvett,5238,53,ADJ,0,f,t,0
gyufa,5239,53,NOUN,0,gy,a,0
haldokló,5240,53,ADJ,0,h,ó,0
vallott,5241,53,ADJ,0,v,t,0
hálátlan,5242,53,ADJ,0,h,n,0
orvosság,5243,53,NOUN,0,o,g,0
párbaj,5244,53,NOUN,0,p,j,0
edény,5245,53,NOUN,0,e,ny,0
festő,5246,53,NOUN,0,f,ő,0
party,5247,53,NOUN,0,p,ty,0
szerkesztő,5248,53,NOUN,0,sz,ő,0
állítás,5249,53,NOUN,0,á,s,0
szállító,5250,53,ADJ,0,sz,ó,0
prostituált,5251,53,NOUN,0,p,t,0
zsíros,5252,53,ADJ,0,zs,s,0
fiadat,5253,53,NOUN,0,f,t,0
összerak,5254,53,VERB,0,ö,k,0
odafigyel,5255,53,VERB,0,o,l,0
kosárlabda,5256,53,NOUN,0,k,a,0
szeretkezik,5257,53,VERB,0,sz,k,0
uj,5258,53,NOUN,0,u,j,0
érzéketlen,5259,53,ADJ,0,é,n,0
citrom,5260,53,NOUN,0,c,m,0
milliók,5261,53,NOUN,0,m,k,0
heló,5262,53,NOUN,0,h,ó,0
kubai,5263,53,ADJ,0,k,i,0
martini,5264,53,NOUN,0,m,i,0
mindenhová,5265,53,ADV,0,m,á,0
álmos,5266,53,ADJ,0,á,s,0
rendetlenség,5267,53,NOUN,0,r,g,0
poszt,5268,53,NOUN,0,p,t,0
lekésik,5269,53,VERB,0,l,k,0
befektető,5270,53,ADJ,0,b,ő,0
vasárnapi,5271,53,ADJ,0,v,i,0
hőség,5272,53,NOUN,0,h,g,0
karkötő,5273,53,NOUN,0,k,ő,0
mozgó,5274,53,ADJ,0,m,ó,0
sajtótájékoztató,5275,53,NOUN,0,s,ó,0
világegyetem,5276,53,NOUN,0,v,m,0
bébiszitter,5277,53,NOUN,0,b,r,0
ütős,5278,53,ADJ,0,ü,s,0
légzés,5279,53,NOUN,0,l,s,0
áruház,5280,53,NOUN,0,á,z,0
éhezik,5281,53,VERB,0,é,k,0
olyankor,5282,53,ADV,0,o,r,0
tengerészgyalogos,5283,53,ADJ,0,t,s,0
gazdaság,5284,53,NOUN,0,g,g,0
kirúgott,5285,53,ADJ,0,k,t,0
valószínü,5286,53,ADJ,0,v,ü,0
légy,5287,53,NOUN,0,l,gy,0
egyezmény,5288,53,NOUN,0,e,ny,0
extrém,5289,53,ADJ,0,e,m,0
értéktelen,5290,53,ADJ,0,é,n,0
trükkös,5291,53,ADJ,0,t,s,0
körözik,5292,53,ADJ,0,k,k,0
eltévedt,5293,53,ADJ,0,e,t,0
hopp,5294,53,PRON,0,h,p,0
fonál,5295,53,NOUN,0,f,l,0
tilt,5296,53,VERB,0,t,t,0
szerencsé,5297,53,NOUN,0,sz,é,0
lapát,5298,53,NOUN,0,l,t,0
szalonna,5299,53,NOUN,0,sz,a,0
fiam,5300,53,NOUN,0,f,m,0
aprócska,5301,54,ADJ,0,a,a,0
mészárlás,5302,54,NOUN,0,m,s,0
felelőtlen,5303,54,ADJ,0,f,n,0
pszichiátriai,5304,54,ADJ,0,p,i,0
húgod,5305,54,NOUN,0,h,d,0
akárhol,5306,54,ADV,0,a,l,0
lucifer,5307,54,NOUN,0,l,r,0
lakos,5308,54,NOUN,0,l,s,0
számba,5309,54,ADV,0,sz,a,0
bűntett,5310,54,NOUN,0,b,t,0
előleg,5311,54,NOUN,0,e,g,0
mienk,5312,54,PRON,0,m,k,0
kijelölt,5313,54,ADJ,0,k,t,0
bakker,5314,54,NOUN,0,b,r,0
kokain,5315,54,NOUN,0,k,n,0
koponya,5316,54,NOUN,0,k,a,0
szentel,5317,54,VERB,0,sz,l,0
gondnok,5318,54,NOUN,0,g,k,0
kerti,5319,54,ADJ,0,k,i,0
párizsi,5320,54,ADJ,0,p,i,0
alkalmatlan,5321,54,ADJ,0,a,n,0
eleg,5322,54,NOUN,0,e,g,0
barátaidat,5323,54,NOUN,0,b,t,0
kívülálló,5324,54,NOUN,0,k,ó,0
szépfiú,5325,54,NOUN,0,sz,ú,0
kitört,5326,54,ADJ,0,k,t,0
tengeralattjáró,5327,54,NOUN,0,t,ó,0
legrosszabb,5328,54,NOUN,0,l,b,0
történő,5329,54,ADJ,0,t,ő,0
internetes,5330,54,ADJ,0,i,s,0
céges,5331,54,ADJ,0,c,s,0
radar,5332,54,NOUN,0,r,r,0
önbizalom,5333,54,NOUN,0,ö,m,0
hah,5334,54,ADJ,0,h,h,0
hasonlítasz,5335,54,ADJ,0,h,sz,0
észrevétlen,5336,54,ADJ,0,é,n,0
teremtett,5337,54,ADJ,0,t,t,0
sín,5338,54,NOUN,0,s,n,0
szolgálati,5339,54,ADJ,0,sz,i,0
kívánt,5340,54,ADJ,0,k,t,0
spirituális,5341,54,ADJ,0,s,s,0
szakítás,5342,54,NOUN,0,sz,s,0
chicagói,5343,54,ADJ,0,c,i,0
megállás,5344,54,NOUN,0,m,s,0
mintegy,5345,54,ADV,0,m,gy,0
kedvesség,5346,54,NOUN,0,k,g,0
ösztönös,5347,54,ADJ,0,ö,s,0
kijelent,5348,54,VERB,0,k,t,0
lakb,5349,54,NOUN,0,l,b,0
faszi,5350,54,ADJ,0,f,i,0
zsar,5351,54,NOUN,0,zs,r,0
épphogy,5352,54,ADV,0,é,gy,0
nyújtott,5353,54,ADJ,0,ny,t,0
fősuli,5354,54,NOUN,0,f,i,0
árult,5355,54,ADJ,0,á,t,0
bármivel,5356,54,PRON,0,b,l,0
tudta,5357,54,NOUN,0,t,a,0
megbocsájt,5358,54,VERB,0,m,t,0
biztosított,5359,54,ADJ,0,b,t,0
tényező,5360,54,NOUN,0,t,ő,0
kötődik,5361,54,VERB,0,k,k,0
lábnyom,5362,54,NOUN,0,l,m,0
homár,5363,54,NOUN,0,h,r,0
árvaház,5364,54,NOUN,0,á,z,0
behatol,5365,54,VERB,0,b,l,0
nagydarab,5366,54,NOUN,0,n,b,0
ürít,5367,54,VERB,0,ü,t,0
megoldható,5368,54,ADJ,0,m,ó,0
semmiképpen,5369,54,ADV,0,s,n,0
elrejtve,5370,54,ADV,0,e,e,0
létfontosságú,5371,54,ADJ,0,l,ú,0
spontán,5372,54,ADV,0,s,n,0
elfoglalva,5373,54,ADV,0,e,a,0
mindaddig,5374,54,ADV,0,m,g,0
mirői,5375,54,PRON,0,m,i,0
márka,5376,54,NOUN,0,m,a,0
kapitányság,5377,54,NOUN,0,k,g,0
századi,5378,54,ADJ,0,sz,i,0
ellentét,5379,54,NOUN,0,e,t,0
világszerte,5380,54,ADV,0,v,e,0
táplál,5381,54,VERB,0,t,l,0
alkalmi,5382,54,ADJ,0,a,i,0
csukló,5383,54,NOUN,0,cs,ó,0
mindenáron,5384,54,ADV,0,m,n,0
elektronikus,5385,54,ADJ,0,e,s,0
fegyvertelen,5386,54,ADJ,0,f,n,0
gát,5387,54,NOUN,0,g,t,0
széfet,5388,54,NOUN,0,sz,t,0
felvételi,5389,54,ADJ,0,f,i,0
oktatás,5390,54,NOUN,0,o,s,0
hull,5391,54,VERB,0,h,l,0
sonka,5392,54,NOUN,0,s,a,0
lök,5393,54,VERB,0,l,k,0
kulturális,5394,54,ADJ,0,k,s,0
ugyanott,5395,54,ADV,0,u,t,0
bölcsesség,5396,54,NOUN,0,b,g,0
marihuána,5397,54,NOUN,0,m,a,0
javítás,5398,54,NOUN,0,j,s,0
emleget,5399,54,VERB,0,e,t,0
államügyész,5400,54,NOUN,0,á,sz,0
bankár,5401,55,NOUN,0,b,r,0
bekövetkezik,5402,55,VERB,0,b,k,0
diplomáciai,5403,55,ADJ,0,d,i,0
hírszerzés,5404,55,NOUN,0,h,s,0
perel,5405,55,VERB,0,p,l,0
kapcsoló,5406,55,NOUN,0,k,ó,0
megszervez,5407,55,VERB,0,m,z,0
bíboros,5408,55,ADJ,0,b,s,0
csalt,5409,55,ADJ,0,cs,t,0
meghatároz,5410,55,VERB,0,m,z,0
kettőnk,5411,55,PRON,0,k,k,0
bántalmaz,5412,55,ADJ,0,b,z,0
hurrikán,5413,55,NOUN,0,h,n,0
galéria,5414,55,NOUN,0,g,a,0
horog,5415,55,NOUN,0,h,g,0
amig,5416,55,ADV,0,a,g,0
állítólagos,5417,55,ADJ,0,á,s,0
gyanakodik,5418,55,VERB,0,gy,k,0
tár,5419,55,NOUN,0,t,r,0
emelt,5420,55,ADJ,0,e,t,0
elköltözött,5421,55,ADJ,0,e,t,0
nindzsa,5422,55,NOUN,0,n,a,0
egyéni,5423,55,ADJ,0,e,i,0
ocsmány,5424,55,NOUN,0,o,ny,0
nyúlt,5425,55,ADJ,0,ny,t,0
eláll,5426,55,VERB,0,e,l,0
dinoszaurusz,5427,55,NOUN,0,d,sz,0
zsarolás,5428,55,NOUN,0,zs,s,0
készlet,5429,55,NOUN,0,k,t,0
fontoló,5430,55,NOUN,0,f,ó,0
beszélő,5431,55,ADJ,0,b,ő,0
emlékeztető,5432,55,ADJ,0,e,ő,0
szégyenlős,5433,55,ADJ,0,sz,s,0
művészi,5434,55,ADJ,0,m,i,0
kutyus,5435,55,NOUN,0,k,s,0
rendezett,5436,55,ADJ,0,r,t,0
elviselhetetlen,5437,55,ADJ,0,e,n,0
intézmény,5438,55,NOUN,0,i,ny,0
korlát,5439,55,NOUN,0,k,t,0
parancsnoki,5440,55,ADJ,0,p,i,0
óóó,5441,55,ADV,0,ó,ó,0
kitüntetés,5442,55,NOUN,0,k,s,0
késztet,5443,55,VERB,0,k,t,0
többszörös,5444,55,ADJ,0,t,s,0
szenátus,5445,55,NOUN,0,sz,s,0
hacker,5446,55,NOUN,0,h,r,0
puding,5447,55,NOUN,0,p,g,0
lak,5448,55,NOUN,0,l,k,0
szikra,5449,55,NOUN,0,sz,a,0
szemetes,5450,55,ADJ,0,sz,s,0
harang,5451,55,NOUN,0,h,g,0
feltart,5452,55,VERB,0,f,t,0
felügyel,5453,55,VERB,0,f,l,0
erősség,5454,55,NOUN,0,e,g,0
öten,5455,55,NUM,0,ö,n,0
szivárvány,5456,55,NOUN,0,sz,ny,0
ártott,5457,55,ADJ,0,á,t,0
belépő,5458,55,NOUN,0,b,ő,0
emberrabló,5459,55,NOUN,0,e,ó,0
texasi,5460,55,ADJ,0,t,i,0
mintsem,5461,55,SCONJ,1,m,m,0
szabályos,5462,55,ADJ,0,sz,s,0
alvilág,5463,55,NOUN,0,a,g,0
elrepül,5464,55,VERB,0,e,l,0
hangya,5465,55,NOUN,0,h,a,0
szabadult,5466,55,ADJ,0,sz,t,0
türelmetlen,5467,55,ADJ,0,t,n,0
palack,5468,55,NOUN,0,p,k,0
elvett,5469,55,ADJ,0,e,t,0
amerre,5470,55,ADV,0,a,e,0
norma,5471,55,NOUN,0,n,a,0
ensz,5472,55,NOUN,0,e,sz,0
párhuzamos,5473,55,ADJ,0,p,s,0
élelmiszer,5474,55,NOUN,0,é,r,0
járda,5475,55,NOUN,0,j,a,0
fejes,5476,55,NOUN,0,f,s,0
bezzeg,5477,55,ADV,0,b,g,0
elfelejtett,5478,55,ADJ,0,e,t,0
beleesik,5479,55,ADJ,0,b,k,0
répa,5480,55,NOUN,0,r,a,0
ősz,5481,55,ADV,0,ő,sz,0
indított,5482,55,ADJ,0,i,t,0
logika,5483,55,NOUN,0,l,a,0
bónusz,5484,55,ADJ,0,b,sz,0
lézer,5485,55,NOUN,0,l,r,0
bábu,5486,55,NOUN,0,b,u,0
lottó,5487,55,NOUN,0,l,ó,0
folytatás,5488,55,NOUN,0,f,s,0
átk,5489,55,NOUN,0,á,k,0
emögött,5490,55,ADV,0,e,t,0
nyolcadik,5491,55,ADJ,0,ny,k,0
bogyó,5492,55,NOUN,0,b,ó,0
természetfeletti,5493,55,ADJ,0,t,i,0
tűzijáték,5494,55,NOUN,0,t,k,0
erkély,5495,55,NOUN,0,e,ly,0
megtört,5496,55,ADJ,0,m,t,0
vakmerő,5497,55,ADJ,0,v,ő,0
megkönnyebbül,5498,55,VERB,0,m,l,0
morfium,5499,55,NOUN,0,m,m,0
tüzel,5500,55,VERB,0,t,l,0
alternatív,5501,56,ADJ,0,a,v,0
zené,5502,56,NOUN,0,z,é,0
lepve,5503,56,ADV,0,l,e,0
énekelt,5504,56,ADJ,0,é,t,0
fodrász,5505,56,NOUN,0,f,sz,0
túllép,5506,56,VERB,0,t,p,0
gerinc,5507,56,NOUN,0,g,c,0
lakótárs,5508,56,NOUN,0,l,s,0
euró,5509,56,NOUN,0,e,ó,0
megbocsátás,5510,56,NOUN,0,m,s,0
lerobbant,5511,56,ADJ,0,l,t,0
csekély,5512,56,ADJ,0,cs,ly,0
viktor,5513,56,NOUN,0,v,r,0
elbasz,5514,56,VERB,0,e,sz,0
elszabadult,5515,56,ADJ,0,e,t,0
vigasz,5516,56,NOUN,0,v,sz,0
krém,5517,56,NOUN,0,k,m,0
segéd,5518,56,NOUN,0,s,d,0
biztosító,5519,56,ADJ,0,b,ó,0
pimasz,5520,56,ADJ,0,p,sz,0
szemtelen,5521,56,ADJ,0,sz,n,0
dékán,5522,56,NOUN,0,d,n,0
megelőző,5523,56,ADJ,0,m,ő,0
mindenhova,5524,56,ADV,0,m,a,0
kiabált,5525,56,ADJ,0,k,t,0
korrekt,5526,56,ADJ,0,k,t,0
megkezdődik,5527,56,ADJ,0,m,k,0
immár,5528,56,ADV,0,i,r,0
elbúcsúzik,5529,56,VERB,0,e,k,0
rakott,5530,56,ADJ,0,r,t,0
csonti,5531,56,ADJ,0,cs,i,0
zavarodik,5532,56,ADJ,0,z,k,0
kuzin,5533,56,NOUN,0,k,n,0
szívat,5534,56,VERB,0,sz,t,0
letép,5535,56,NOUN,0,l,p,0
mindazonáltal,5536,56,CCONJ,1,m,l,0
beszari,5537,56,ADJ,0,b,i,0
hazai,5538,56,ADJ,0,h,i,0
lázas,5539,56,ADJ,0,l,s,0
képzeletbeli,5540,56,ADJ,0,k,i,0
hibátlan,5541,56,ADJ,0,h,n,0
lotyó,5542,56,NOUN,0,l,ó,0
bunker,5543,56,NOUN,0,b,r,0
dán,5544,56,ADJ,0,d,n,0
keverék,5545,56,NOUN,0,k,k,0
berak,5546,56,VERB,0,b,k,0
kereső,5547,56,ADJ,0,k,ő,0
nyíl,5548,56,NOUN,0,ny,l,0
gyilkolás,5549,56,NOUN,0,gy,s,0
megbüntet,5550,56,VERB,0,m,t,0
mázlista,5551,56,NOUN,0,m,a,0
jazz,5552,56,NOUN,0,j,z,0
elszállt,5553,56,ADJ,0,e,t,0
hasztalan,5554,56,ADJ,0,h,n,0
tudva,5555,56,ADV,0,t,a,0
baró,5556,56,NOUN,0,b,ó,0
fogadalom,5557,56,NOUN,0,f,m,0
öregszik,5558,56,VERB,0,ö,k,0
honnét,5559,56,ADV,0,h,t,0
következtében,5560,56,ADP,0,k,n,0
társasági,5561,56,ADJ,0,t,i,0
arcodon,5562,56,NOUN,0,a,n,0
szorult,5563,56,ADJ,0,sz,t,0
közbejön,5564,56,VERB,0,k,n,0
ügyetlen,5565,56,ADJ,0,ü,n,0
primitív,5566,56,ADJ,0,p,v,0
eszmélet,5567,56,NOUN,0,e,t,0
birka,5568,56,NOUN,0,b,a,0
keresve,5569,56,ADV,0,k,e,0
varr,5570,56,VERB,0,v,r,0
paróka,5571,56,NOUN,0,p,a,0
korszak,5572,56,NOUN,0,k,k,0
haladás,5573,56,NOUN,0,h,s,0
megnő,5574,56,VERB,0,m,ő,0
melinda,5575,56,ADJ,0,m,a,0
másrészt,5576,56,ADV,0,m,t,0
bizonyult,5577,56,ADJ,0,b,t,0
megerősítve,5578,56,ADV,0,m,e,0
zombik,5579,56,NOUN,0,z,k,0
hapsi,5580,56,NOUN,0,h,i,0
beindul,5581,56,VERB,0,b,l,0
mozgalom,5582,56,NOUN,0,m,m,0
drón,5583,56,NOUN,0,d,n,0
táskád,5584,56,NOUN,0,t,d,0
nyilvánít,5585,56,VERB,0,ny,t,0
kinti,5586,56,ADJ,0,k,i,0
középpont,5587,56,NOUN,0,k,t,0
kamra,5588,56,NOUN,0,k,a,0
puccos,5589,56,ADJ,0,p,s,0
befektetés,5590,56,NOUN,0,b,s,0
ebédidő,5591,56,NOUN,0,e,ő,0
szerinti,5592,56,ADJ,0,sz,i,0
email,5593,56,NOUN,0,e,l,0
rendezvény,5594,56,NOUN,0,r,ny,0
piszkál,5595,56,VERB,0,p,l,0
segítőkész,5596,56,ADJ,0,s,sz,0
legyőzhetetlen,5597,56,ADJ,0,l,n,0
hulk,5598,56,ADJ,0,h,k,0
tudatos,5599,56,ADJ,0,t,s,0
okol,5600,56,VERB,0,o,l,0
elbaszott,5601,57,ADJ,0,e,t,0
nyolcas,5602,57,NOUN,0,ny,s,0
megfulladt,5603,57,ADJ,0,m,t,0
kivégez,5604,57,VERB,0,k,z,0
viz,5605,57,NOUN,0,v,z,0
fentről,5606,57,ADV,0,f,l,0
kedvenced,5607,57,ADJ,0,k,d,0
kapható,5608,57,ADJ,0,k,ó,0
törülköző,5609,57,NOUN,0,t,ő,0
termel,5610,57,VERB,0,t,l,0
reszket,5611,57,VERB,0,r,t,0
másfajta,5612,57,PRON,0,m,a,0
here,5613,57,NOUN,0,h,e,0
tucatnyi,5614,57,ADJ,0,t,i,0
intim,5615,57,ADJ,0,i,m,0
mérföldes,5616,57,ADJ,0,m,s,0
megsemmisült,5617,57,ADJ,0,m,t,0
kézi,5618,57,ADJ,0,k,i,0
ürügy,5619,57,NOUN,0,ü,gy,0
középiskolás,5620,57,ADJ,0,k,s,0
megfenyegetett,5621,57,ADJ,0,m,t,0
kettőt,5622,57,NOUN,0,k,t,0
baktérium,5623,57,NOUN,0,b,m,0
desszer,5624,57,NOUN,0,d,r,0
cimbi,5625,57,ADJ,0,c,i,0
undok,5626,57,ADJ,0,u,k,0
bevándorló,5627,57,ADJ,0,b,ó,0
életforma,5628,57,NOUN,0,é,a,0
milliós,5629,57,ADJ,0,m,s,0
nőszemély,5630,57,NOUN,0,n,ly,0
izraeli,5631,57,ADJ,0,i,i,0
tulajdonság,5632,57,NOUN,0,t,g,0
végtére,5633,57,ADV,0,v,e,0
haditengerészet,5634,57,NOUN,0,h,t,0
engedelmeskedik,5635,57,VERB,0,e,k,0
ismerkedik,5636,57,VERB,0,i,k,0
odalenn,5637,57,ADV,0,o,n,0
zűrzavar,5638,57,NOUN,0,z,r,0
kötés,5639,57,NOUN,0,k,s,0
ipar,5640,57,NOUN,0,i,r,0
bácsikád,5641,57,NOUN,0,b,d,0
horror,5642,57,NOUN,0,h,r,0
törzsi,5643,57,ADJ,0,t,i,0
szak,5644,57,NOUN,0,sz,k,0
védelmező,5645,57,ADJ,0,v,ő,0
leszbi,5646,57,ADJ,0,l,i,0
égbolt,5647,57,NOUN,0,é,t,0
csempész,5648,57,NOUN,0,cs,sz,0
megtalálás,5649,57,NOUN,0,m,s,0
rendelkező,5650,57,ADJ,0,r,ő,0
lemerül,5651,57,ADJ,0,l,l,0
küszöb,5652,57,NOUN,0,k,b,0
imádott,5653,57,ADJ,0,i,t,0
kitép,5654,57,NOUN,0,k,p,0
mieink,5655,57,NOUN,0,m,k,0
költői,5656,57,ADJ,0,k,i,0
fokos,5657,57,ADJ,0,f,s,0
selyem,5658,57,NOUN,0,s,m,0
eltemetve,5659,57,ADV,0,e,e,0
udvariatlan,5660,57,ADJ,0,u,n,0
tartós,5661,57,ADJ,0,t,s,0
jános,5662,57,ADJ,0,j,s,0
védő,5663,57,ADJ,0,v,ő,0
elfárad,5664,57,VERB,0,e,d,0
detektív,5665,57,ADJ,0,d,v,0
eljegyez,5666,57,VERB,0,e,z,0
rém,5667,57,ADV,0,r,m,0
utazási,5668,57,ADJ,0,u,i,0
visszavonulás,5669,57,NOUN,0,v,s,0
meggyőződés,5670,57,NOUN,0,m,s,0
sportoló,5671,57,NOUN,0,s,ó,0
rideg,5672,57,ADJ,0,r,g,0
tehetett,5673,57,ADJ,0,t,t,0
ürge,5674,57,NOUN,0,ü,e,0
pelenka,5675,57,NOUN,0,p,a,0
ápoló,5676,57,ADJ,0,á,ó,0
hasonlóság,5677,57,NOUN,0,h,g,0
jófiú,5678,57,NOUN,0,j,ú,0
taktika,5679,57,NOUN,0,t,a,0
minimális,5680,57,ADJ,0,m,s,0
hajol,5681,57,VERB,0,h,l,0
irodalom,5682,57,NOUN,0,i,m,0
összetett,5683,57,ADJ,0,ö,t,0
drágaság,5684,57,NOUN,0,d,g,0
mérkőzés,5685,57,NOUN,0,m,s,0
korcs,5686,57,NOUN,0,k,cs,0
spagetti,5687,57,ADJ,0,s,i,0
előtér,5688,57,NOUN,0,e,r,0
félreért,5689,57,VERB,0,f,t,0
cimbora,5690,57,NOUN,0,c,a,0
svájc,5691,57,NOUN,0,s,c,0
elbuk,5692,57,ADJ,0,e,k,0
büfé,5693,57,NOUN,0,b,é,0
lehangoló,5694,57,ADJ,0,l,ó,0
vegetáriánus,5695,57,NOUN,0,v,s,0
ábra,5696,57,NOUN,0,á,a,0
rohad,5697,57,VERB,0,r,d,0
kóbor,5698,57,ADJ,0,k,r,0
röntgen,5699,57,NOUN,0,r,n,0
barack,5700,57,NOUN,0,b,k,0
mizujs,5701,58,NOUN,0,m,s,0
helyed,5702,58,NOUN,0,h,d,0
értekezlet,5703,58,NOUN,0,é,t,0
évszak,5704,58,NOUN,0,é,k,0
azonkívül,5705,58,ADV,0,a,l,0
semleges,5706,58,ADJ,0,s,s,0
burger,5707,58,NOUN,0,b,r,0
abortusz,5708,58,NOUN,0,a,sz,0
fogalmaz,5709,58,VERB,0,f,z,0
megértet,5710,58,VERB,0,m,t,0
igazságügyi,5711,58,ADJ,0,i,i,0
kupa,5712,58,NOUN,0,k,a,0
kiskutya,5713,58,NOUN,0,k,a,0
esélytelen,5714,58,ADJ,0,e,n,0
merült,5715,58,ADJ,0,m,t,0
feleséged,5716,58,NOUN,0,f,d,0
takarító,5717,58,ADJ,0,t,ó,0
váró,5718,58,ADJ,0,v,ó,0
garantált,5719,58,ADJ,0,g,t,0
elébe,5720,58,ADV,0,e,e,0
rongyot,5721,58,NOUN,0,r,t,0
mulatás,5722,58,NOUN,0,m,s,0
űz,5723,58,VERB,0,ű,z,0
hajtogat,5724,58,VERB,0,h,t,0
elkötelezett,5725,58,ADJ,0,e,t,0
megértő,5726,58,ADJ,0,m,ő,0
szemű,5727,58,ADJ,0,sz,ű,0
szike,5728,58,NOUN,0,sz,e,0
röhejes,5729,58,ADJ,0,r,s,0
irtó,5730,58,ADJ,0,i,ó,0
birodalmi,5731,58,ADJ,0,b,i,0
komornyik,5732,58,ADJ,0,k,k,0
sikertelen,5733,58,ADJ,0,s,n,0
előléptetés,5734,58,NOUN,0,e,s,0
listám,5735,58,NOUN,0,l,m,0
híradó,5736,58,NOUN,0,h,ó,0
gyík,5737,58,NOUN,0,gy,k,0
rafael,5738,58,NOUN,0,r,l,0
jeasz,5739,58,NOUN,0,j,sz,0
cigány,5740,58,ADJ,0,c,ny,0
unit,5741,58,NOUN,0,u,t,0
menti,5742,58,ADJ,0,m,i,0
érzékelő,5743,58,NOUN,0,é,ő,0
ártatlanság,5744,58,NOUN,0,á,g,0
sziv,5745,58,NOUN,0,sz,v,0
elfutott,5746,58,ADJ,0,e,t,0
anyám,5747,58,NOUN,0,a,m,0
pókember,5748,58,NOUN,0,p,r,0
rendics,5749,58,NOUN,0,r,cs,0
ringyó,5750,58,ADJ,0,r,ó,0
köteles,5751,58,ADJ,0,k,s,0
limonádé,5752,58,NOUN,0,l,é,0
mulat,5753,58,VERB,0,m,t,0
