lemma,translation,language,is_primary,provenance
kidolgozott,plan,hr,0,corpus_only
kiegyensúlyozott,uravnotežen,hr,1,confirmed
kiegyensúlyozott,dobro,hr,0,corpus_only
kiegészítés,dodatak,hr,1,confirmed
kiegészítés,kapetaničin,hr,0,corpus_only
kiegészítő,dodatak,hr,1,confirmed
kiejt,izgovoriti,hr,1,llm_only
kiejt,ispustiti,hr,0,llm_only
kielégít,zadovoljiti,hr,1,confirmed
kielégítő,zadovoljavajući,hr,1,confirmed
kielégítő,zadovoljavajuće,hr,0,corpus_only
kiemelkedő,istaknut,hr,1,confirmed
kiemelkedő,iz,hr,0,corpus_only
kiemelt,istaknut,hr,1,confirmed
kiemelt,prioritet,hr,0,corpus_only
kienged,pustiti van,hr,1,confirmed
kienged,me,hr,0,corpus_only
kiesik,ispasti,hr,1,confirmed
kiesik,ispadne,hr,0,corpus_only
kifejez,izraziti,hr,1,llm_only
kifejezett,izričit,hr,1,confirmed
kifele,prema van,hr,1,confirmed
kifele,izlasku,hr,0,corpus_only
kificamodott,iščašen,hr,1,confirmed
kificamodott,iščašeno,hr,0,corpus_only
kifinomult,profinjen,hr,1,confirmed
kifinomult,sofisticiran,hr,0,corpus_only
kifizet,isplatiti,hr,1,confirmed
kifizet,platiti,hr,0,corpus_only
kifizetődő,isplativ,hr,1,confirmed
kifizetődő,isplati,hr,0,corpus_only
kifogy,ponestati,hr,1,confirmed
kifogy,goriva,hr,0,corpus_only
kifogyott,ponestalo je,hr,1,confirmed
kifogyott,benzina,hr,0,corpus_only
kifogás,izgovor,hr,1,confirmed
kifogás,prigovor,hr,0,confirmed
kifogás,izlika,hr,0,corpus_only
kifogástalan,besprijekoran,hr,1,confirmed
kifogástalan,besprijekorno,hr,0,corpus_only
kifolyólag,uslijed,hr,1,llm_only
kifolyólag,razloga,hr,0,corpus_only
kifutó,pista,hr,1,confirmed
kigyulladt,zapaliti se,hr,1,confirmed
kigyulladt,zapalio,hr,0,corpus_only
kihagy,preskočiti,hr,1,confirmed
kihallgat,ispitivati,hr,1,confirmed
kihallgat,prisluškivati,hr,0,llm_only
kihallgatás,saslušanje,hr,1,confirmed
kihallgatás,ispitivanje,hr,0,corpus_only
kihallgató,ispitivač,hr,1,confirmed
kihallgató,ispitivanje,hr,0,corpus_only
kihalt,izumro,hr,1,confirmed
kihalt,izumrla,hr,0,corpus_only
kihasznál,iskoristiti,hr,1,confirmed
kihasznál,iskorištava,hr,0,corpus_only
kihasznált,iskorišten,hr,1,confirmed
kihasznált,iskoristila,hr,0,corpus_only
kihasználva,iskorištavajući,hr,1,confirmed
kihív,izazvati,hr,1,confirmed
kihívás,izazov,hr,1,confirmed
kihívás,izazova,hr,0,corpus_only
kihívó,izazovan,hr,1,confirmed
kihívó,izazivač,hr,0,confirmed
kihúz,izvući,hr,1,confirmed
kihúz,iz,hr,0,corpus_only
kihűlt,ohladio se,hr,1,confirmed
kihűlt,ohladila,hr,0,corpus_only
kijelent,izjaviti,hr,1,llm_only
kijelölt,određen,hr,1,confirmed
kijelölt,određeni,hr,0,corpus_only
kijutik,izaći,hr,1,llm_only
kijárat,izlaz,hr,1,confirmed
kijárat,izlaza,hr,0,corpus_only
kijárási,izlazni,hr,1,confirmed
kijárási,policijskog,hr,0,corpus_only
kijön,izaći,hr,1,confirmed
kijön,izađe,hr,0,corpus_only
kikapcsol,isključiti,hr,1,confirmed
kikapcsolva,isključeno,hr,1,confirmed
kikapcsolva,isključeni,hr,0,corpus_only
kikerült,dospjeti,hr,1,llm_only
kikerült,izašao,hr,0,corpus_only
kiki,svatko,hr,1,llm_only
kiki,kiki,hr,0,corpus_only
kiképzett,obučen,hr,1,confirmed
kiképzett,felonies,hr,0,corpus_only
kiképzés,obuka,hr,1,confirmed
kiképzés,obuke,hr,0,corpus_only
kiképző,instruktor,hr,1,confirmed
kiképző,obuku,hr,0,corpus_only
kikészült,iscrpljen,hr,1,confirmed
kiköp,pljunuti,hr,1,confirmed
kikötő,luka,hr,1,confirmed
kikötő,marina,hr,0,corpus_only
kikötői,lučki,hr,1,confirmed
kikötői,lučka,hr,0,corpus_only
kilencedik,deveti,hr,1,confirmed
kilencedik,deveta,hr,0,corpus_only
kilences,devetka,hr,1,confirmed
kilences,devetke,hr,0,corpus_only
kilométer,kilometar,hr,1,confirmed
kilométer,kilometra,hr,0,corpus_only
kilométeres,kilometarski,hr,1,confirmed
kilométeres,radijusu,hr,0,corpus_only
kilátás,pogled,hr,1,confirmed
kilátás,izgledi,hr,0,confirmed
kilátás,pogledom,hr,0,corpus_only
kilép,izaći,hr,1,confirmed
kilép,odjav,hr,0,corpus_only
kilépsz,izaći,hr,1,confirmed
kilépsz,izađeš,hr,0,corpus_only
kilét,identitet,hr,1,llm_only
kilós,od kilograma,hr,1,llm_only
kilós,kg,hr,0,corpus_only
kilövés,lansiranje,hr,1,confirmed
kilövés,lansiraj,hr,0,corpus_only
kilőve,ispaljen,hr,1,confirmed
kimarad,izostati,hr,1,confirmed
kimenő,izlaz,hr,1,confirmed
kimenő,odlazni,hr,0,corpus_only
kimerítő,iscrpan,hr,1,confirmed
kimerítő,iscrpljujuće,hr,0,corpus_only
kimerül,iscrpiti se,hr,1,confirmed
kimerült,iscrpljen,hr,1,confirmed
kimerült,iscrpljena,hr,0,corpus_only
kimond,izgovoriti,hr,1,confirmed
kimondhatatlan,neizreciv,hr,1,confirmed
kimondhatatlan,stvari,hr,0,corpus_only
kimondott,izrečen,hr,1,confirmed
kimondott,izričit,hr,0,confirmed
kimondott,baš,hr,0,corpus_only
kimutat,pokazati,hr,1,confirmed
kimész,izlaziš,hr,1,confirmed
kimész,izađeš,hr,0,corpus_only
kincs,blago,hr,1,confirmed
kincs,blaga,hr,0,corpus_only
kinti,vanjski,hr,1,confirmed
kinti,izvana,hr,0,corpus_only
kintről,izvana,hr,1,confirmed
kintről,vani,hr,0,corpus_only
kinyílt,otvorio se,hr,1,confirmed
kinyílt,otvorila,hr,0,corpus_only
kinéz,izgledati,hr,1,confirmed
kinéz,izgleda,hr,0,corpus_only
kinézet,izgled,hr,1,confirmed
kinézet,nije,hr,0,corpus_only
kinézetű,koji izgleda,hr,1,confirmed
kinézetű,izgleda,hr,0,corpus_only
kipróbál,isprobati,hr,1,confirmed
kirabol,opljačkati,hr,1,confirmed
kirabolt,opljačkan,hr,1,confirmed
kirabolt,opljačkala,hr,0,corpus_only
kirak,slaže,hr,1,llm_only
kirakós,slagalica,hr,1,confirmed
kirakós,slagalice,hr,0,corpus_only
kirendelt,dodijeljen,hr,1,confirmed
kirendelt,branitelja,hr,0,corpus_only
kiruccanás,izlet,hr,1,confirmed
kiruccanás,putovanje,hr,0,corpus_only
királyné,kraljica,hr,1,confirmed
királyné,kraljičina,hr,0,corpus_only
királyom,moj kralj,hr,1,llm_only
királyom,kralju,hr,0,corpus_only
királyság,kraljevstvo,hr,1,confirmed
királyság,počivala,hr,0,corpus_only
királyának,njegovom kralju,hr,1,confirmed
királyának,kraljem,hr,0,corpus_only
kirándul,ići na izlet,hr,1,llm_only
kirándulás,izlet,hr,1,confirmed
kirándulás,putovanje,hr,0,corpus_only
kiráz,istresti,hr,1,llm_only
kiráz,ježim,hr,0,corpus_only
kirúg,izbaciti,hr,1,confirmed
kirúg,otpustiti,hr,0,confirmed
kirúg,otpusti,hr,0,corpus_only
kirúgott,otpušten,hr,1,confirmed
kirúgott,otpustio,hr,0,corpus_only
kisanya,dušo,hr,1,llm_only
kisbaba,beba,hr,1,confirmed
kisbaba,bebica,hr,0,corpus_only
kiscica,mačkica,hr,1,confirmed
kiscica,mače,hr,0,corpus_only
kiscsaj,curica,hr,1,confirmed
kiscsaj,djevojko,hr,0,corpus_only
kisember,mali čovjek,hr,1,confirmed
kisember,maleni,hr,0,corpus_only
kisfia,sinčić,hr,1,confirmed
kisfia,sin,hr,0,corpus_only
kisgyerek,malo dijete,hr,1,confirmed
kisgyerek,dete,hr,0,corpus_only
kishúg,mlađa sestrica,hr,1,llm_only
kiskor,djetinjstvo,hr,1,llm_only
kiskorom,moje djetinjstvo,hr,1,llm_only
kiskorom,otkad,hr,0,corpus_only
kiskorú,maloljetnik,hr,1,confirmed
kiskorú,maloljetan,hr,0,corpus_only
kiskutya,kučence,hr,1,confirmed
kiskutya,psić,hr,0,corpus_only
kismadár,ptičica,hr,1,confirmed
kismadár,ptičice,hr,0,corpus_only
kispad,klupa,hr,1,confirmed
kissrác,klinac,hr,1,confirmed
kissrác,dječak,hr,0,corpus_only
kisváros,gradić,hr,1,confirmed
kisváros,grad,hr,0,corpus_only
kisvárosi,malogradski,hr,1,confirmed
kisvárosi,malog,hr,0,corpus_only
kiszabadul,osloboditi se,hr,1,confirmed
kiszabadul,izađe,hr,0,corpus_only
kiszabadult,osloboditi se,hr,1,confirmed
kiszabadult,pobjeći,hr,0,confirmed
kiszabadult,oslobodila,hr,0,corpus_only
kiszolgálás,posluživanje,hr,1,confirmed
kiszolgálás,posluga,hr,0,corpus_only
kiszáll,izaći,hr,1,confirmed
kiszáll,odjavljuje,hr,0,corpus_only
kiszállás,izlazak,hr,1,confirmed
kiszállás,izlazi,hr,0,corpus_only
kiszámíthatatlan,nepredvidiv,hr,1,confirmed
kiszámíthatatlan,nepredvidljiv,hr,0,corpus_only
kiszámítható,predvidiv,hr,1,confirmed
kiszámítható,predvidljiv,hr,0,corpus_only
kiszáradt,isušio se,hr,1,confirmed
kiszáradt,dehidrirao,hr,0,corpus_only
kisöcs,mlađi brat,hr,1,llm_only
kisöreg,stari moj,hr,1,confirmed
kisöreg,maleni,hr,0,corpus_only
kitakarít,počistiti,hr,1,confirmed
kitaláció,izmišljotina,hr,1,confirmed
kitaláció,fikcija,hr,0,corpus_only
kitalált,izmišljen,hr,1,confirmed
kitalált,izmišljeni,hr,0,corpus_only
kitart,ustraje,hr,1,confirmed
kitart,štitovi,hr,0,corpus_only
kitartott,izdržao je,hr,1,confirmed
kitartott,nije,hr,0,corpus_only
kitartás,upornost,hr,1,confirmed
kitartás,izdržljivost,hr,0,confirmed
kitartás,izdrži,hr,0,corpus_only
kitartó,ustrajan,hr,1,confirmed
kitartó,uporan,hr,0,corpus_only
kiterjedt,opsežan,hr,1,confirmed
kiterjedt,ima,hr,0,corpus_only
kitesz,izložiti,hr,1,llm_only
kitt,kit,hr,1,confirmed
kitt,kitt,hr,0,corpus_only
kitép,istrgnuti,hr,1,llm_only
kitérő,zaobilazan,hr,1,confirmed
kitérő,manevri,hr,0,corpus_only
kitéve,izložen,hr,1,confirmed
kitéve,izloženi,hr,0,corpus_only
kitölt,popunjava,hr,1,llm_only
kitömött,punjen,hr,1,confirmed
kitömött,prepariran,hr,0,confirmed
kitömött,životinje,hr,0,corpus_only
kitör,izbiti,hr,1,confirmed
kitör,izbije,hr,0,corpus_only
kitört,izbio je,hr,1,confirmed
kitört,izbila,hr,0,corpus_only
kitörés,izbijanje,hr,1,confirmed
kitörés,erupcija,hr,0,corpus_only
kitüntetett,odlikovan,hr,1,confirmed
kitüntetett,odlikovani,hr,0,corpus_only
kitüntetés,odlikovanje,hr,1,confirmed
kitüntetés,čast,hr,0,corpus_only
kiugrik,iskočiti,hr,1,confirmed
kiugrik,iskoči,hr,0,corpus_only
kiver,istuče,hr,1,llm_only
kiver,me,hr,0,corpus_only
kivesz,izvaditi,hr,1,confirmed
kivesz,uzima,hr,0,corpus_only
kivett,izvaditi,hr,1,confirmed
kivett,uzela,hr,0,corpus_only
kivezető,izlazni,hr,1,confirmed
kivezető,izlaz,hr,0,corpus_only
kivisz,iznijeti,hr,1,llm_only
kivisz,odvesti,hr,0,corpus_only
kivizsgálás,istraga,hr,1,confirmed
kiválaszt,odabrati,hr,1,confirmed
kiválasztott,odabran,hr,1,confirmed
kiválasztott,izabran,hr,0,confirmed
kiválasztott,izaslaniče,hr,0,corpus_only
kiváltság,povlastica,hr,1,confirmed
kiváltság,privilegij,hr,0,corpus_only
kiváltó,uzročnik,hr,1,confirmed
kiváltó,okidač,hr,0,corpus_only
kiváncsi,znatiželjan,hr,1,confirmed
kiváncsi,pitam,hr,0,corpus_only
kivégez,pogubiti,hr,1,confirmed
kivégzés,pogubljenje,hr,1,confirmed
kivégzés,egzekucija,hr,0,corpus_only
kivétel,iznimka,hr,1,confirmed
kivétel,izuzetaka,hr,0,corpus_only
kivételes,iznimni,hr,1,confirmed
kivételes,iznimna,hr,0,corpus_only
kizár,isključiti,hr,1,confirmed
kizárva,isključen,hr,1,confirmed
kizárva,bez,hr,0,corpus_only
kizáró,isključujući,hr,1,confirmed
kizárólag,isključivo,hr,1,confirmed
kizárólag,ekskluzivno,hr,0,corpus_only
kizárólagos,isključiv,hr,1,confirmed
kizárólagos,ekskluzivni,hr,0,corpus_only
kiábrándító,razočaravajući,hr,1,confirmed
kiábrándító,razočaravajuće,hr,0,corpus_only
kiáll,izdržati,hr,1,confirmed
kiáll,zauzeti se,hr,0,confirmed
kiáll,uz,hr,0,corpus_only
kiállt,istupio je,hr,1,confirmed
kiállt,uz,hr,0,corpus_only
kiállítás,izložba,hr,1,confirmed
kiállítás,izložbe,hr,0,corpus_only
kiált,vikati,hr,1,confirmed
kiált,vapi,hr,0,corpus_only
kiégett,izgorio,hr,1,confirmed
kiégett,radi,hr,0,corpus_only
kiút,izlaz,hr,1,confirmed
kiút,izlaza,hr,0,corpus_only
kiürült,ispražnjen,hr,1,confirmed
kiürült,prazan,hr,0,corpus_only
kiütés,osip,hr,1,confirmed
kiütés,nokaut,hr,0,confirmed
kiütés,osipa,hr,0,corpus_only
kiütött,izbačen,hr,1,confirmed
kiütött,nokautirao,hr,0,corpus_only
kliens,klijent,hr,1,confirmed
kliens,klijenta,hr,0,corpus_only
klingon,klingonac,hr,1,confirmed
klingon,klingonskim,hr,0,corpus_only
klinika,klinika,hr,1,confirmed
klinika,klinike,hr,0,corpus_only
klinikai,klinički,hr,1,confirmed
klinikai,kliničkim,hr,0,corpus_only
klán,klan,hr,1,confirmed
klán,klana,hr,0,corpus_only
kló,klor,hr,1,llm_only
klón,klon,hr,1,confirmed
klón,klonova,hr,0,corpus_only
kobra,kobra,hr,1,confirmed
kobra,cobra,hr,0,corpus_only
kocka,kocka,hr,1,confirmed
kocka,rubikova,hr,0,corpus_only
kockázatos,rizičan,hr,1,confirmed
kockázatos,prerizično,hr,0,corpus_only
kockáztat,riskirati,hr,1,confirmed
kockáztat,riskira,hr,0,corpus_only
kocsid,tvoj auto,hr,1,confirmed
kocsid,automobil,hr,0,corpus_only
kocsim,moj auto,hr,1,llm_only
kocsim,pokvario,hr,0,corpus_only
kocsimat,moj auto,hr,1,llm_only
kocsimat,auto,hr,0,corpus_only
kocsimmal,auto,hr,1,confirmed
kocsimmal,autom,hr,0,corpus_only
kocsis,kočijaš,hr,1,confirmed
kocsis,kočijašu,hr,0,corpus_only
kocsma,krčma,hr,1,confirmed
kocsma,puba,hr,0,corpus_only
kocsmai,krčmarski,hr,1,confirmed
kocsmai,tučnjavi,hr,0,corpus_only
koffein,kofein,hr,1,confirmed
koffein,kofeina,hr,0,corpus_only
kok,koka,hr,1,llm_only
kokain,kokain,hr,1,confirmed
kokain,kokaina,hr,0,corpus_only
koktél,koktel,hr,1,confirmed
koktél,koktela,hr,0,corpus_only
kokó,koka,hr,1,confirmed
kokó,koke,hr,0,corpus_only
kolbász,kobasica,hr,1,confirmed
kolbász,kobasice,hr,0,corpus_only
koldus,prosjak,hr,1,confirmed
kolléga,kolega,hr,1,confirmed
kolléga,partneru,hr,0,corpus_only
kollégium,studentski dom,hr,1,confirmed
kolostor,samostan,hr,1,confirmed
kolostor,samostana,hr,0,corpus_only
kolumbiai,kolumbijski,hr,1,confirmed
kolumbiai,kolumbijac,hr,0,corpus_only
kolónia,kolonija,hr,1,confirmed
kolónia,kolonije,hr,0,corpus_only
koma,koma,hr,1,confirmed
koma,kum,hr,0,llm_only
koma,kume,hr,0,corpus_only
kombináció,kombinacija,hr,1,confirmed
kombináció,kombinacije,hr,0,corpus_only
komikus,komičar,hr,1,confirmed
kommandós,komandos,hr,1,confirmed
kommandós,komandosa,hr,0,corpus_only
kommunikáció,komunikacija,hr,1,confirmed
kommunikáció,komunikacije,hr,0,corpus_only
kommunikációs,komunikacijski,hr,1,confirmed
kommunikációs,komunikacijskim,hr,0,corpus_only
kommunikál,komunicirati,hr,1,confirmed
kommunikál,komunicira,hr,0,corpus_only
kommunista,komunist,hr,1,confirmed
kommunista,komunističkom,hr,0,corpus_only
komor,mračan,hr,1,confirmed
komor,tako,hr,0,corpus_only
komornyik,batler,hr,1,confirmed
komornyik,batlera,hr,0,corpus_only
komp,trajekt,hr,1,confirmed
komp,šatla,hr,0,corpus_only
komplett,kompletan,hr,1,confirmed
komplett,potpuni,hr,0,corpus_only
komplex,kompleks,hr,1,confirmed
komplikáció,komplikacija,hr,1,confirmed
komplikáció,komplikacije,hr,0,corpus_only
komplikált,komplicirano,hr,1,confirmed
komplikált,kompliciran,hr,0,corpus_only
kompromisszum,kompromis,hr,1,confirmed
kompromisszum,kompromisa,hr,0,corpus_only
komputer,kompjuter,hr,1,confirmed
komputer,računalo,hr,0,corpus_only
komédia,komedija,hr,1,confirmed
komédia,farsa,hr,0,corpus_only
koncentrációs,koncentracijski,hr,1,confirmed
koncentrációs,logore,hr,0,corpus_only
koncentrált,koncentriran,hr,1,confirmed
koncert,koncert,hr,1,confirmed
koncert,koncerta,hr,0,corpus_only
konferencia,konferencija,hr,1,confirmed
konferencia,konferencijsku,hr,0,corpus_only
konfliktus,konflikt,hr,1,confirmed
konfliktus,konflikta,hr,0,corpus_only
kong,odzvanja,hr,1,llm_only
kong,kong,hr,0,corpus_only
kongresszus,kongres,hr,1,confirmed
kongresszus,kongresom,hr,0,corpus_only
kongresszusi,kongresni,hr,1,confirmed
kongresszusi,kongresnom,hr,0,corpus_only
konkrét,konkretan,hr,1,confirmed
konkrét,konkretne,hr,0,corpus_only
kontinens,kontinent,hr,1,confirmed
kontinens,kontinenta,hr,0,corpus_only
kontra,protiv,hr,1,confirmed
kontra,vs,hr,0,corpus_only
kontroll,kontrola,hr,1,confirmed
kontroll,kontrole,hr,0,corpus_only
kontrollál,kontrolirati,hr,1,confirmed
konténer,kontejner,hr,1,confirmed
konténer,kontejnera,hr,0,corpus_only
konvoj,konvoj,hr,1,confirmed
konvoj,konvoja,hr,0,corpus_only
konyak,konjak,hr,1,confirmed
konyak,konjaka,hr,0,corpus_only
konyhai,kuhinjski,hr,1,confirmed
konyhai,kuhinjsko,hr,0,corpus_only
konyhán,kuhinja,hr,1,confirmed
konyhán,kuhinju,hr,0,corpus_only
konzerv,konzerva,hr,1,confirmed
konzerv,konzerve,hr,0,corpus_only
konzervatív,konzervativan,hr,1,confirmed
konzervatív,konzervativna,hr,0,corpus_only
koordinátákat,koordinate,hr,1,confirmed
koordinátákat,gps,hr,0,corpus_only
kopasz,ćelav,hr,1,confirmed
kopasz,ćelavac,hr,0,corpus_only
kopj,gubi se,hr,1,confirmed
kopj,odjebi,hr,0,corpus_only
kopog,kucati,hr,1,confirmed
kopog,kuca,hr,0,corpus_only
kopogj,pokucaj,hr,1,confirmed
kopogj,kucaj,hr,0,corpus_only
kopogás,kucanje,hr,1,confirmed
kopogás,kucanja,hr,0,corpus_only
kopony,lubanja,hr,1,llm_only
koponya,lubanja,hr,1,confirmed
koponya,skull,hr,0,corpus_only
koporsó,lijes,hr,1,confirmed
koporsó,lijesa,hr,0,corpus_only
kopott,iznošen,hr,1,confirmed
kopp,kuc,hr,1,confirmed
korabeli,onodobni,hr,1,llm_only
korabeli,dobi,hr,0,corpus_only
korcs,mješanac,hr,1,confirmed
korcs,pseto,hr,0,corpus_only
koreai,korejski,hr,1,confirmed
koreai,korejsko,hr,0,corpus_only
korház,bolnica,hr,1,confirmed
korlát,ograda,hr,1,confirmed
korlát,ograde,hr,0,corpus_only
korlátlan,neograničen,hr,1,confirmed
korlátlan,neograničena,hr,0,corpus_only
korlátozott,ograničen,hr,1,confirmed
korlátozott,ograničenu,hr,0,corpus_only
kormányzat,vlada,hr,1,confirmed
kormányzat,administracija,hr,0,corpus_only
kormányzati,vladin,hr,1,confirmed
kormányzati,vladino,hr,0,corpus_only
korod,tvoja dob,hr,1,confirmed
korod,otkad,hr,0,corpus_only
korona,kruna,hr,1,confirmed
korona,krune,hr,0,corpus_only
korong,disk,hr,1,confirmed
korong,pak,hr,0,corpus_only
korrekt,korektan,hr,1,confirmed
korrekt,politički,hr,0,corpus_only
korrupció,korupcija,hr,1,confirmed
korrupció,korupcije,hr,0,corpus_only
korrupt,korumpiran,hr,1,confirmed
korrupt,korumpiranu,hr,0,corpus_only
korszak,razdoblje,hr,1,confirmed
korszak,ere,hr,0,corpus_only
korsó,vrč,hr,1,confirmed
korsó,kriglu,hr,0,corpus_only
korty,gutljaj,hr,1,confirmed
korty,gutljaja,hr,0,corpus_only
korú,star,hr,1,llm_only
korú,dobi,hr,0,corpus_only
kosz,prljavština,hr,1,confirmed
kosz,prljavštine,hr,0,corpus_only
koszorúslány,djeveruša,hr,1,confirmed
koszorúslány,djeveruše,hr,0,corpus_only
koszos,prljav,hr,1,confirmed
koszos,prljavoj,hr,0,corpus_only
kosár,košara,hr,1,confirmed
kosár,košaru,hr,0,corpus_only
kosárlabda,košarka,hr,1,confirmed
kosárlabda,košarkaška,hr,0,corpus_only
kovács,kovač,hr,1,confirmed
kovács,kovaču,hr,0,corpus_only
kozmikus,kozmički,hr,1,confirmed
kozmikus,kosmičke,hr,0,corpus_only
kreatív,kreativan,hr,1,confirmed
kreatív,kreativna,hr,0,corpus_only
kretén,kreten,hr,1,confirmed
kretén,kretenu,hr,0,corpus_only
kristály,kristal,hr,1,confirmed
kristály,kristala,hr,0,corpus_only
krisztus,Krist,hr,1,confirmed
krisztus,kristova,hr,0,corpus_only
kritika,kritika,hr,1,confirmed
kritika,kritike,hr,0,corpus_only
kritikus,kritičan,hr,1,confirmed
kritikus,kritičar,hr,0,confirmed
kritikus,kritičnu,hr,0,corpus_only
krokodil,krokodil,hr,1,confirmed
krokodil,krokodila,hr,0,corpus_only
krumpli,krumpir,hr,1,confirmed
krumpli,krumpiri,hr,0,corpus_only
krém,krema,hr,1,confirmed
krém,krem,hr,0,corpus_only
krízis,kriza,hr,1,confirmed
krízis,krize,hr,0,corpus_only
krónikus,kroničan,hr,1,confirmed
krónikus,kroničnu,hr,0,corpus_only
kuba,Kuba,hr,1,confirmed
kuba,kuba,hr,0,corpus_only
kubai,kubanski,hr,1,confirmed
kubai,kubansko,hr,0,corpus_only
kudarc,neuspjeh,hr,1,confirmed
kudarc,fijasko,hr,0,corpus_only
kuka,kanta za smeće,hr,1,confirmed
kuka,kontejnera,hr,0,corpus_only
kukkoló,voajer,hr,1,confirmed
kukkoló,uhoda,hr,0,corpus_only
kukorica,kukuruz,hr,1,confirmed
kukorica,kukuruza,hr,0,corpus_only
kulcsfontosságú,ključan,hr,1,confirmed
kulcsfontosságú,ključnih,hr,0,corpus_only
kulturális,kulturni,hr,1,confirmed
kulturális,kulturnih,hr,0,corpus_only
kultúra,kultura,hr,1,confirmed
kultúra,kulture,hr,0,corpus_only
kunyhó,koliba,hr,1,confirmed
kunyhó,kolibe,hr,0,corpus_only
kupa,pehar,hr,1,confirmed
kupa,kup,hr,0,corpus_only
kupac,hrpa,hr,1,confirmed
kupac,hrpe,hr,0,corpus_only
kupi,nered,hr,1,confirmed
kupi,neredu,hr,0,corpus_only
kupon,kupon,hr,1,confirmed
kurvá,kurva,hr,1,llm_only
kurzus,tečaj,hr,1,confirmed
kutat,istraživati,hr,1,confirmed
kutat,bunar,hr,0,corpus_only
kutatott,istraživao je,hr,1,confirmed
kutatott,petogodišnji,hr,0,corpus_only
kutatva,istražujući,hr,1,confirmed
kutatva,tražeći,hr,0,corpus_only
kutatás,istraživanje,hr,1,confirmed
kutatás,istraživanja,hr,0,corpus_only
kutatási,istraživački,hr,1,confirmed
kutatási,istraživačkog,hr,0,corpus_only
kutató,istraživač,hr,1,confirmed
kutató,istraživača,hr,0,corpus_only
kutyafa,dovraga,hr,1,llm_only
kutyus,psić,hr,1,confirmed
kutyus,psiću,hr,0,corpus_only
kutyás,pseći,hr,1,confirmed
kutyás,psom,hr,0,corpus_only
kuzin,rođak,hr,1,confirmed
kuzin,rođakinjo,hr,0,corpus_only
kvadráns,kvadrant,hr,1,confirmed
kvadráns,kvadranta,hr,0,corpus_only
kábel,kabel,hr,1,confirmed
kábel,kablovska,hr,0,corpus_only
kábé,otprilike,hr,1,confirmed
kábé,oko,hr,0,corpus_only
kábítószer,droga,hr,1,confirmed
kábítószer,narkotika,hr,0,corpus_only
kád,kada,hr,1,confirmed
kád,kade,hr,0,corpus_only
kán,kan,hr,1,confirmed
kán,džingis,hr,0,corpus_only
káosz,kaos,hr,1,confirmed
káosz,kaosa,hr,0,corpus_only
kápolna,kapela,hr,1,confirmed
kápolna,kapelica,hr,0,corpus_only
káposzta,kupus,hr,1,confirmed
káposzta,kupusa,hr,0,corpus_only
káprázatos,zapanjujući,hr,1,confirmed
káprázatos,prekrasna,hr,0,corpus_only
kápé,keš,hr,1,confirmed
kápé,gotovina,hr,0,corpus_only
károly,Karlo,hr,1,confirmed
károly,karlo,hr,0,corpus_only
káros,štetan,hr,1,confirmed
káros,štetne,hr,0,corpus_only
károsodás,oštećenje,hr,1,confirmed
károsodás,oštećenja,hr,0,corpus_only
kárpótol,nadoknaditi,hr,1,confirmed
kártyázik,igra karte,hr,1,confirmed
kártérítés,odšteta,hr,1,confirmed
kávézik,piti kavu,hr,1,llm_only
kávézik,pije,hr,0,corpus_only
kávézó,kafić,hr,1,confirmed
kávézó,kavana,hr,0,corpus_only
kéket,plavo,hr,1,confirmed
kéket,plavu,hr,0,corpus_only
kémia,kemija,hr,1,confirmed
kémia,kemije,hr,0,corpus_only
kémiai,kemijski,hr,1,confirmed
kémiai,hemijske,hr,0,corpus_only
kémkedik,špijunirati,hr,1,confirmed
kémkedik,špijunira,hr,0,corpus_only
kémkedés,špijunaža,hr,1,confirmed
kémkedés,špijunaže,hr,0,corpus_only
ként,kao,hr,1,confirmed
ként,sumpor,hr,0,corpus_only
kényelem,udobnost,hr,1,confirmed
kényelmetlen,neugodan,hr,1,confirmed
kényelmetlen,neudoban,hr,0,corpus_only
kényes,osjetljiv,hr,1,confirmed
kényes,delikatnoj,hr,0,corpus_only
kényszer,prisila,hr,1,confirmed
kényszer,prisilom,hr,0,corpus_only
kényszerít,prisiliti,hr,1,confirmed
kényszerít,prisiljava,hr,0,corpus_only
kényszerített,prisilio,hr,1,confirmed
kényszerített,prisilila,hr,0,corpus_only
kényszeríts,prisiliti,hr,1,confirmed
kényszeríts,tjeraj,hr,0,corpus_only
képed,tvoja slika,hr,1,confirmed
képed,sliku,hr,0,corpus_only
képem,moja slika,hr,1,confirmed
képem,sliku,hr,0,corpus_only
képernyő,zaslon,hr,1,confirmed
képernyő,ekrana,hr,0,corpus_only
képeslap,razglednica,hr,1,confirmed
képeslap,razglednice,hr,0,corpus_only
képesség,sposobnost,hr,1,confirmed
képesség,vještina,hr,0,corpus_only
képez,obrazovati,hr,1,llm_only
képez,stvara,hr,0,corpus_only
képlet,formula,hr,1,confirmed
képlet,formule,hr,0,corpus_only
képmutató,licemjer,hr,1,confirmed
képmutató,licemjeru,hr,0,corpus_only
képregény,strip,hr,1,confirmed
képregény,stripova,hr,0,corpus_only
képvisel,predstavljati,hr,1,confirmed
képvisel,zastupa,hr,0,corpus_only
képviselő,zastupnik,hr,1,confirmed
képviselő,kongresniče,hr,0,corpus_only
képviselői,zastupnički,hr,1,confirmed
képviselői,predstavnici,hr,0,corpus_only
képzelet,mašta,hr,1,confirmed
